model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
INCF,200,1,128,128,5E-05,,0.001,100,5,"[3.5838, 0.0494]","[0.0215, 0.0015]","[0.0198, 0.0013]","[0.0186, 0.0011]","[0.0235, 0.0021]","[0.0144, 0.0007]","[0.0786, 0.0035]","[0.018, 0.001]","[0.0157, 0.0008]","[0.0143, 0.0007]","[0.0222, 0.0016]","[0.01, 0.0004]","[0.0229, 0.0025]","[0.0743, 0.0053]","[0.0962, 0.006]","[0.1144, 0.0064]","[0.0472, 0.0044]","[0.1921, 0.0078]"
INCF,100,1,128,128,0.001,,0.0005,100,5,"[3.591, 0.0495]","[0.0208, 0.0015]","[0.0194, 0.0012]","[0.0182, 0.001]","[0.0221, 0.002]","[0.0142, 0.0006]","[0.0766, 0.0033]","[0.0181, 0.001]","[0.0156, 0.0008]","[0.0141, 0.0007]","[0.0222, 0.0016]","[0.0098, 0.0004]","[0.0194, 0.0022]","[0.0758, 0.0053]","[0.0974, 0.006]","[0.1162, 0.0065]","[0.049, 0.0044]","[0.1886, 0.0078]"
INCF,200,1,128,128,0.0001,,0.0005,100,5,"[3.8169, 0.0471]","[0.0198, 0.0015]","[0.0179, 0.0012]","[0.0165, 0.001]","[0.0224, 0.002]","[0.0123, 0.0006]","[0.0654, 0.0033]","[0.0157, 0.001]","[0.0132, 0.0008]","[0.0118, 0.0006]","[0.0199, 0.0015]","[0.0083, 0.0004]","[0.0202, 0.0022]","[0.0627, 0.0048]","[0.0777, 0.0053]","[0.0911, 0.0057]","[0.0428, 0.0041]","[0.1511, 0.007]"
INCF,100,1,128,128,0.0001,,0.001,100,5,"[3.8466, 0.0457]","[0.0161, 0.0014]","[0.0149, 0.0011]","[0.014, 0.001]","[0.0184, 0.0019]","[0.0111, 0.0006]","[0.0626, 0.0032]","[0.0129, 0.0009]","[0.0121, 0.0007]","[0.0112, 0.0006]","[0.0161, 0.0014]","[0.0081, 0.0003]","[0.0181, 0.0023]","[0.0534, 0.0045]","[0.0751, 0.0054]","[0.0905, 0.0058]","[0.0341, 0.0036]","[0.1572, 0.0073]"
INCF,200,1,128,128,5E-05,,0.0005,100,5,"[3.9538, 0.0443]","[0.0145, 0.0013]","[0.0135, 0.0011]","[0.0127, 0.0009]","[0.0166, 0.0019]","[0.0101, 0.0006]","[0.0569, 0.0032]","[0.0119, 0.0009]","[0.011, 0.0007]","[0.0099, 0.0006]","[0.0135, 0.0013]","[0.0073, 0.0003]","[0.0188, 0.0025]","[0.0495, 0.0044]","[0.0658, 0.005]","[0.0785, 0.0054]","[0.0278, 0.0033]","[0.1391, 0.0069]"
INCF,200,1,128,128,0.001,,0.0001,100,5,"[4.0194, 0.0435]","[0.0145, 0.0013]","[0.0132, 0.0011]","[0.0123, 0.0009]","[0.0164, 0.0017]","[0.0095, 0.0006]","[0.0514, 0.0028]","[0.0117, 0.0009]","[0.0102, 0.0007]","[0.0091, 0.0006]","[0.0148, 0.0013]","[0.0067, 0.0003]","[0.0132, 0.0017]","[0.0485, 0.0044]","[0.0624, 0.0049]","[0.0719, 0.0052]","[0.031, 0.0035]","[0.1257, 0.0066]"
INCF,100,1,128,128,5E-05,,0.001,100,5,"[4.026, 0.0425]","[0.0109, 0.0011]","[0.0104, 0.0009]","[0.01, 0.0008]","[0.0118, 0.0016]","[0.0087, 0.0005]","[0.049, 0.0027]","[0.0097, 0.0008]","[0.0091, 0.0006]","[0.0087, 0.0005]","[0.0103, 0.0011]","[0.0071, 0.0003]","[0.0128, 0.0019]","[0.0388, 0.0039]","[0.053, 0.0045]","[0.0644, 0.0048]","[0.0195, 0.0027]","[0.1309, 0.0067]"
INCF,100,1,128,128,0.0001,,0.0005,100,5,"[4.0751, 0.0421]","[0.0112, 0.0011]","[0.0106, 0.0009]","[0.0101, 0.0008]","[0.0122, 0.0015]","[0.0084, 0.0005]","[0.0468, 0.0027]","[0.0096, 0.0008]","[0.0089, 0.0006]","[0.0084, 0.0005]","[0.0113, 0.0012]","[0.0064, 0.0003]","[0.0111, 0.0018]","[0.0403, 0.004]","[0.0548, 0.0046]","[0.067, 0.005]","[0.0242, 0.0032]","[0.1191, 0.0064]"
INCF,100,1,128,128,0.001,,0.0001,100,5,"[4.0913, 0.0421]","[0.0115, 0.0011]","[0.0107, 0.0009]","[0.0101, 0.0008]","[0.0122, 0.0015]","[0.0082, 0.0005]","[0.0465, 0.0027]","[0.0102, 0.0008]","[0.0088, 0.0006]","[0.008, 0.0005]","[0.0121, 0.0012]","[0.0061, 0.0003]","[0.0113, 0.0018]","[0.0467, 0.0044]","[0.059, 0.0049]","[0.0677, 0.0051]","[0.0288, 0.0035]","[0.1171, 0.0064]"
INCF,100,1,128,128,5E-05,,0.0005,100,5,"[4.2175, 0.0391]","[0.0082, 0.001]","[0.0079, 0.0008]","[0.0077, 0.0007]","[0.009, 0.0013]","[0.0068, 0.0004]","[0.0376, 0.0024]","[0.0073, 0.0007]","[0.0071, 0.0006]","[0.0071, 0.0005]","[0.008, 0.001]","[0.0056, 0.0003]","[0.0097, 0.0017]","[0.0265, 0.003]","[0.04, 0.0038]","[0.0543, 0.0045]","[0.0148, 0.0023]","[0.0995, 0.0058]"
INCF,100,1,128,128,0.0001,,0.0001,100,5,"[4.4122, 0.0345]","[0.0055, 0.0008]","[0.0055, 0.0007]","[0.0054, 0.0006]","[0.0055, 0.001]","[0.0049, 0.0004]","[0.0266, 0.0019]","[0.0054, 0.0006]","[0.0054, 0.0005]","[0.0051, 0.0004]","[0.0055, 0.0008]","[0.0043, 0.0003]","[0.0056, 0.0011]","[0.0206, 0.0028]","[0.0295, 0.0034]","[0.0358, 0.0036]","[0.0099, 0.0019]","[0.0727, 0.005]"
INCF,200,1,128,128,5E-05,,0.0001,100,5,"[4.4443, 0.0339]","[0.0067, 0.0009]","[0.0062, 0.0007]","[0.0058, 0.0006]","[0.0073, 0.0012]","[0.0048, 0.0004]","[0.0256, 0.0019]","[0.0056, 0.0006]","[0.005, 0.0005]","[0.0045, 0.0004]","[0.007, 0.0009]","[0.0039, 0.0002]","[0.0065, 0.0012]","[0.0194, 0.0027]","[0.0255, 0.003]","[0.0309, 0.0033]","[0.0116, 0.002]","[0.0675, 0.0049]"
INCF,100,1,128,128,5E-05,,0.0001,100,5,"[4.4942, 0.0325]","[0.0054, 0.0008]","[0.0051, 0.0007]","[0.0049, 0.0006]","[0.0058, 0.0011]","[0.0043, 0.0004]","[0.0215, 0.0017]","[0.0049, 0.0006]","[0.0044, 0.0005]","[0.0043, 0.0004]","[0.0053, 0.0008]","[0.0037, 0.0002]","[0.0056, 0.0011]","[0.015, 0.0023]","[0.0199, 0.0026]","[0.0268, 0.003]","[0.008, 0.0017]","[0.055, 0.0042]"
INCF,200,1,128,128,0.0001,,0.0001,100,5,"[4.4916, 0.0327]","[0.0057, 0.0008]","[0.0054, 0.0007]","[0.0052, 0.0006]","[0.0059, 0.001]","[0.0043, 0.0004]","[0.021, 0.0016]","[0.0052, 0.0006]","[0.0047, 0.0005]","[0.0043, 0.0004]","[0.0061, 0.0009]","[0.0035, 0.0002]","[0.0056, 0.001]","[0.0153, 0.0023]","[0.0203, 0.0026]","[0.0254, 0.0029]","[0.009, 0.0017]","[0.055, 0.0043]"
