model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
NCF,200,1,128,128,5E-05,,0.001,100,5,"[3.5947, 0.0494]","[0.0218, 0.0016]","[0.0202, 0.0013]","[0.0189, 0.0011]","[0.0247, 0.0022]","[0.0145, 0.0007]","[0.0784, 0.0036]","[0.0178, 0.0011]","[0.016, 0.0008]","[0.0145, 0.0007]","[0.0215, 0.0016]","[0.0098, 0.0004]","[0.0247, 0.0026]","[0.071, 0.0051]","[0.096, 0.0059]","[0.1164, 0.0064]","[0.0437, 0.0041]","[0.1886, 0.0078]"
NCF,100,1,128,128,0.001,,0.0005,100,5,"[3.645, 0.0491]","[0.0233, 0.0017]","[0.0209, 0.0013]","[0.0192, 0.0011]","[0.0274, 0.0023]","[0.0142, 0.0007]","[0.0776, 0.0037]","[0.0176, 0.001]","[0.0152, 0.0008]","[0.0133, 0.0006]","[0.0226, 0.0016]","[0.0091, 0.0004]","[0.0267, 0.0028]","[0.0747, 0.0053]","[0.0931, 0.0058]","[0.1073, 0.0062]","[0.0501, 0.0045]","[0.1722, 0.0074]"
NCF,100,1,128,128,0.0001,,0.001,100,5,"[3.7475, 0.0477]","[0.0201, 0.0015]","[0.0181, 0.0012]","[0.0167, 0.0011]","[0.0231, 0.0021]","[0.0126, 0.0006]","[0.0717, 0.0036]","[0.0155, 0.001]","[0.0134, 0.0007]","[0.0121, 0.0006]","[0.0201, 0.0015]","[0.0084, 0.0003]","[0.0216, 0.0025]","[0.0696, 0.0052]","[0.0877, 0.0058]","[0.1034, 0.0062]","[0.0489, 0.0045]","[0.1679, 0.0075]"
NCF,200,1,128,128,0.0001,,0.0005,100,5,"[3.911, 0.0458]","[0.0175, 0.0015]","[0.0159, 0.0012]","[0.0147, 0.001]","[0.02, 0.002]","[0.0111, 0.0006]","[0.0605, 0.0034]","[0.014, 0.0009]","[0.0117, 0.0007]","[0.0107, 0.0006]","[0.0171, 0.0015]","[0.0075, 0.0003]","[0.0209, 0.0025]","[0.0589, 0.0048]","[0.0734, 0.0053]","[0.0868, 0.0057]","[0.0367, 0.0038]","[0.1372, 0.0068]"
NCF,100,1,128,128,5E-05,,0.001,100,5,"[3.9688, 0.0443]","[0.0138, 0.0012]","[0.013, 0.001]","[0.0123, 0.0009]","[0.0147, 0.0017]","[0.0099, 0.0006]","[0.0557, 0.0031]","[0.012, 0.0009]","[0.0109, 0.0007]","[0.01, 0.0006]","[0.0134, 0.0013]","[0.0072, 0.0003]","[0.0163, 0.0023]","[0.0507, 0.0045]","[0.0673, 0.0051]","[0.0805, 0.0055]","[0.0312, 0.0036]","[0.1376, 0.0069]"
NCF,200,1,128,128,5E-05,,0.0005,100,5,"[3.9061, 0.0453]","[0.0135, 0.0012]","[0.0131, 0.001]","[0.0126, 0.0009]","[0.0137, 0.0016]","[0.0103, 0.0006]","[0.055, 0.0028]","[0.0131, 0.0009]","[0.0118, 0.0007]","[0.0106, 0.0006]","[0.0135, 0.0013]","[0.0076, 0.0003]","[0.0135, 0.0018]","[0.0526, 0.0045]","[0.0698, 0.0051]","[0.0818, 0.0055]","[0.0267, 0.0033]","[0.144, 0.007]"
NCF,200,1,128,128,0.001,,0.0001,100,5,"[3.9393, 0.0446]","[0.0119, 0.0011]","[0.0117, 0.0009]","[0.0114, 0.0008]","[0.0118, 0.0015]","[0.0095, 0.0005]","[0.0517, 0.0027]","[0.0116, 0.0009]","[0.0111, 0.0007]","[0.0101, 0.0006]","[0.0121, 0.0012]","[0.0071, 0.0003]","[0.0107, 0.0015]","[0.048, 0.0044]","[0.0706, 0.0053]","[0.083, 0.0056]","[0.0245, 0.0031]","[0.1378, 0.0069]"
NCF,100,1,128,128,0.001,,0.0001,100,5,"[4.1401, 0.041]","[0.0113, 0.0011]","[0.0105, 0.0009]","[0.0098, 0.0008]","[0.0126, 0.0016]","[0.0079, 0.0005]","[0.0454, 0.0028]","[0.0092, 0.0008]","[0.0084, 0.0006]","[0.0076, 0.0005]","[0.0113, 0.0012]","[0.0059, 0.0003]","[0.0135, 0.0021]","[0.0419, 0.0041]","[0.0556, 0.0047]","[0.0647, 0.005]","[0.0261, 0.0033]","[0.1112, 0.0062]"
NCF,100,1,128,128,0.0001,,0.0005,100,5,"[4.2386, 0.0389]","[0.0083, 0.0009]","[0.0079, 0.0008]","[0.0077, 0.0007]","[0.0086, 0.0013]","[0.0066, 0.0004]","[0.0362, 0.0024]","[0.0077, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0087, 0.001]","[0.0054, 0.0003]","[0.0088, 0.0016]","[0.0311, 0.0035]","[0.041, 0.0039]","[0.0496, 0.0043]","[0.019, 0.0028]","[0.0928, 0.0056]"
NCF,100,1,128,128,5E-05,,0.0005,100,5,"[4.2562, 0.0383]","[0.0072, 0.0009]","[0.0071, 0.0008]","[0.007, 0.0007]","[0.0076, 0.0013]","[0.0063, 0.0004]","[0.0349, 0.0023]","[0.0068, 0.0007]","[0.0067, 0.0005]","[0.0066, 0.0005]","[0.007, 0.0009]","[0.0054, 0.0003]","[0.0081, 0.0016]","[0.0247, 0.003]","[0.0353, 0.0035]","[0.047, 0.0041]","[0.0133, 0.0023]","[0.0947, 0.0057]"
NCF,100,1,128,128,0.0001,,0.0001,100,5,"[4.4379, 0.0342]","[0.0061, 0.0008]","[0.0059, 0.0007]","[0.0056, 0.0006]","[0.0064, 0.0011]","[0.0049, 0.0004]","[0.0251, 0.0019]","[0.0058, 0.0006]","[0.0051, 0.0005]","[0.0048, 0.0004]","[0.0064, 0.0009]","[0.0041, 0.0003]","[0.0067, 0.0013]","[0.0208, 0.0028]","[0.0262, 0.0031]","[0.0315, 0.0033]","[0.0113, 0.002]","[0.0649, 0.0047]"
NCF,200,1,128,128,0.0001,,0.0001,100,5,"[4.4047, 0.035]","[0.0057, 0.0008]","[0.0056, 0.0007]","[0.0056, 0.0006]","[0.0058, 0.001]","[0.005, 0.0004]","[0.0245, 0.0017]","[0.0057, 0.0006]","[0.0056, 0.0005]","[0.0052, 0.0004]","[0.0054, 0.0008]","[0.0041, 0.0002]","[0.0048, 0.0009]","[0.018, 0.0025]","[0.0261, 0.003]","[0.0333, 0.0034]","[0.0077, 0.0016]","[0.0677, 0.0048]"
NCF,100,1,128,128,5E-05,,0.0001,100,5,"[4.4783, 0.0326]","[0.0051, 0.0008]","[0.0049, 0.0006]","[0.0048, 0.0006]","[0.0053, 0.001]","[0.0043, 0.0004]","[0.0225, 0.0017]","[0.0047, 0.0006]","[0.0044, 0.0004]","[0.0043, 0.0004]","[0.0052, 0.0008]","[0.0038, 0.0002]","[0.0052, 0.0011]","[0.0157, 0.0024]","[0.0216, 0.0028]","[0.0278, 0.0032]","[0.0095, 0.0019]","[0.0614, 0.0046]"
NCF,200,1,128,128,5E-05,,0.0001,100,5,"[4.4832, 0.0328]","[0.0054, 0.0008]","[0.0051, 0.0006]","[0.005, 0.0006]","[0.0056, 0.001]","[0.0044, 0.0004]","[0.0209, 0.0016]","[0.0049, 0.0006]","[0.0045, 0.0005]","[0.0044, 0.0004]","[0.0057, 0.0009]","[0.0037, 0.0002]","[0.0055, 0.0009]","[0.0125, 0.002]","[0.0186, 0.0025]","[0.0253, 0.0029]","[0.0073, 0.0015]","[0.0561, 0.0043]"
