model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
CE-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.6164,0.0413,0.0458,0.0377,0.0287,0.0574
CE-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5424,0.0442,0.0481,0.0402,0.0307,0.06
CE-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.5416,0.0438,0.0475,0.0392,0.0293,0.0593
CE-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.5696,0.0425,0.0465,0.0385,0.0298,0.0579
CE-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5747,0.0412,0.0458,0.0383,0.0285,0.0575
CE-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5815,0.0417,0.0451,0.0382,0.0278,0.0559
CE-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.5671,0.0429,0.0459,0.0389,0.0297,0.0558
CE-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5892,0.0415,0.0448,0.0378,0.0284,0.0553
CE-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.528,0.0447,0.0479,0.0401,0.0297,0.0594
CE-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5977,0.0432,0.0453,0.0383,0.028,0.0549
CE-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.6232,0.0414,0.0438,0.0378,0.0273,0.0546
CE-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.5977,0.0418,0.0449,0.0379,0.0298,0.0544
CE-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.6223,0.0423,0.0445,0.0374,0.0286,0.0532
CE-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5773,0.043,0.0461,0.0382,0.0296,0.055
CE-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.613,0.0407,0.0434,0.0376,0.0266,0.0535
CE-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.5705,0.0431,0.0461,0.0384,0.0284,0.056
CE-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.5977,0.0415,0.0449,0.0379,0.0284,0.0554
CE-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.6546,0.0386,0.0418,0.0357,0.0268,0.0516
CE-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.5994,0.0419,0.0447,0.0382,0.029,0.0547
CE-VNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.5883,0.0426,0.0424,0.039,0.0269,0.0516
CE-VNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.4634,0.0472,0.0505,0.0425,0.0331,0.0595
CE-VNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.5246,0.045,0.0472,0.0409,0.0306,0.0567
CE-VNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.3962,0.0496,0.0516,0.0456,0.0327,0.0633
CE-VNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.3826,0.0517,0.0545,0.0461,0.036,0.0655
CE-VNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.3554,0.0511,0.054,0.0471,0.0342,0.0668
CE-VNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.3104,0.0543,0.0584,0.0485,0.0379,0.0698
CE-VNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.324,0.0536,0.0576,0.0472,0.0373,0.0687
CE-VNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.3622,0.0531,0.0558,0.0466,0.035,0.0677
CE-VNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.3231,0.0526,0.056,0.0474,0.0361,0.0682
CE-VNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.3342,0.0544,0.0577,0.0481,0.0375,0.068
CE-VNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.3571,0.0526,0.0563,0.0473,0.0374,0.0676
CE-VNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.3486,0.0531,0.0559,0.0463,0.0355,0.0663
CE-VNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.3376,0.0533,0.0561,0.0476,0.0356,0.0677
CE-VNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.3112,0.054,0.0577,0.0483,0.0371,0.0696
CE-VNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.3155,0.0542,0.0581,0.0482,0.038,0.0692
CE-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.307,0.0564,0.0588,0.0486,0.0387,0.0686
CE-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.2883,0.0559,0.059,0.0492,0.037,0.0704
CE-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3384,0.0529,0.0577,0.0475,0.0371,0.0697
CE-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.3282,0.0556,0.0587,0.0485,0.0381,0.0686
CE-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.318,0.0553,0.058,0.0484,0.0376,0.0685
CE-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.2976,0.0553,0.0583,0.0492,0.0367,0.0711
CE-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.335,0.0534,0.0556,0.048,0.035,0.0671
CE-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.3087,0.0543,0.058,0.0483,0.0376,0.0697
CE-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.3129,0.0553,0.0582,0.0483,0.0367,0.0698
CE-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3291,0.054,0.0571,0.048,0.0361,0.0682
CE-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.3155,0.0546,0.058,0.0483,0.038,0.0691
CE-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.3631,0.0518,0.0551,0.0463,0.0363,0.0665
CE-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.3223,0.055,0.0584,0.0487,0.0382,0.0697
CE-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.3044,0.0547,0.0583,0.0486,0.0376,0.0698
