model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
CE-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5399,0.0441,0.0472,0.0398,0.0308,0.0566
CE-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5688,0.0438,0.0465,0.0389,0.03,0.0562
CE-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.6215,0.0412,0.0433,0.0381,0.028,0.0531
CE-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.6138,0.0418,0.043,0.0371,0.0271,0.0511
CE-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5373,0.0436,0.0462,0.0395,0.03,0.0566
CE-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5475,0.0442,0.0468,0.0403,0.0292,0.0574
CE-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.6317,0.0422,0.0445,0.0373,0.0275,0.0533
CE-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5926,0.0429,0.0465,0.0378,0.0302,0.0562
CE-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.6308,0.0418,0.044,0.0376,0.0277,0.0527
CE-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.6334,0.0404,0.042,0.037,0.0271,0.0509
CE-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.6181,0.0418,0.0436,0.0377,0.027,0.0528
CE-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.6325,0.0401,0.0432,0.0371,0.0278,0.0527
CE-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.6104,0.0426,0.044,0.0375,0.0281,0.052
CE-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5654,0.0439,0.0467,0.0393,0.0304,0.0558
CE-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.5399,0.0444,0.0468,0.0399,0.0296,0.0566
CE-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.6164,0.0417,0.0433,0.0375,0.0277,0.0518
CE-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.579,0.0432,0.0454,0.039,0.0288,0.0548
CE-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.63,0.0414,0.043,0.0375,0.0274,0.0522
CE-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.6376,0.0425,0.0447,0.0374,0.0287,0.0536
CE-VNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.5926,0.0427,0.0419,0.0388,0.0259,0.0503
CE-VNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.4642,0.0451,0.0484,0.0429,0.031,0.0613
CE-VNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.4115,0.0483,0.0525,0.0439,0.0332,0.0642
CE-VNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.4846,0.0465,0.05,0.0427,0.0307,0.0623
CE-VNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.4345,0.0478,0.0509,0.0441,0.0331,0.0627
CE-VNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.3792,0.0509,0.0536,0.0456,0.0346,0.0649
CE-VNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.3095,0.053,0.0569,0.0472,0.0358,0.0694
CE-VNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.3325,0.0516,0.0563,0.0475,0.0358,0.0691
CE-VNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.3376,0.0518,0.0564,0.0467,0.0344,0.0694
CE-VNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.3044,0.0523,0.0566,0.0476,0.0354,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.358,0.052,0.0557,0.0463,0.0353,0.0678
CE-VNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.2993,0.0531,0.0569,0.0482,0.0363,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.3231,0.0536,0.0573,0.0479,0.0371,0.0694
CE-VNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.3257,0.0539,0.0577,0.0481,0.0363,0.0701
CE-VNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.3359,0.0536,0.057,0.0477,0.0368,0.0683
CE-VNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.3444,0.0529,0.0573,0.0476,0.0362,0.0696
CE-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.369,0.0525,0.0556,0.0466,0.0352,0.0666
CE-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.3138,0.0532,0.0571,0.0483,0.0366,0.0693
CE-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3061,0.0532,0.0571,0.0475,0.0365,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.3546,0.0525,0.0561,0.0466,0.0357,0.0673
CE-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.3384,0.0517,0.0553,0.0465,0.0363,0.0663
CE-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.3376,0.0528,0.0564,0.0471,0.0362,0.0681
CE-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.3622,0.0512,0.0552,0.0463,0.0351,0.0666
CE-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.3444,0.0519,0.0557,0.0464,0.0352,0.0673
CE-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.3529,0.0515,0.0553,0.0465,0.0356,0.0674
CE-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3112,0.0524,0.0568,0.0471,0.0358,0.0701
CE-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.2985,0.0546,0.0589,0.0484,0.0386,0.0701
CE-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.3027,0.0525,0.0573,0.0481,0.0359,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.3146,0.0523,0.057,0.0476,0.036,0.0702
CE-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.3444,0.051,0.0558,0.047,0.0358,0.0683
