model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,200,1,128,128,0.003333,,0.005,300,5,"[3.0105, 0.052]",0.0329,0.0312,0.0301,0.035,0.0264,0.0734,0.0294,0.0269,0.0266,0.0337,0.0221,0.0298,0.04,0.0527,0.0707,0.0248,0.1479
CVNCF,200,1,128,128,0.003333,,0.003333,300,5,"[3.0005, 0.0519]",0.0319,0.0305,0.0295,0.0336,0.0264,0.0733,0.0285,0.0271,0.0266,0.0323,0.0223,0.0286,0.0383,0.0545,0.0705,0.0227,0.1492
CVNCF,200,1,128,128,5E-05,,0.005,300,5,"[3.017, 0.0516]",0.0311,0.0296,0.0286,0.0343,0.0258,0.0733,0.027,0.026,0.0255,0.0305,0.0223,0.0282,0.0358,0.0523,0.0695,0.0201,0.1489
CVNCF,200,1,128,128,0.01,,0.005,300,5,"[3.017, 0.0521]",0.032,0.0303,0.0292,0.0351,0.026,0.073,0.0279,0.0265,0.0258,0.0305,0.022,0.0284,0.0424,0.0553,0.0704,0.0229,0.1436
CVNCF,200,1,128,128,0.003333,,0.001,300,5,"[3.0012, 0.0518]",0.0321,0.0306,0.0298,0.0339,0.0265,0.0729,0.0286,0.0274,0.0269,0.0336,0.0224,0.0283,0.0381,0.0551,0.0716,0.0243,0.1494
CVNCF,200,1,128,128,0.0006667,,0.003333,300,5,"[3.0041, 0.0517]",0.0319,0.0303,0.0293,0.034,0.0263,0.0729,0.0284,0.0266,0.0263,0.0336,0.0225,0.0273,0.0383,0.0542,0.0705,0.0243,0.1506
CVNCF,200,1,128,128,0.0003333,,0.003333,300,5,"[3.0168, 0.0517]",0.0324,0.0308,0.0299,0.0354,0.0263,0.0727,0.0279,0.0275,0.0267,0.0329,0.0221,0.0277,0.036,0.0535,0.0701,0.0239,0.1479
CVNCF,200,1,128,128,0.001,,0.001,300,5,"[3.0209, 0.0516]",0.0318,0.0303,0.0294,0.0342,0.0262,0.0722,0.0275,0.0273,0.0263,0.0332,0.0223,0.0281,0.0358,0.0523,0.0676,0.0242,0.1478
CVNCF,200,1,128,128,0.001,,0.0006667,300,5,"[3.0143, 0.0518]",0.0316,0.0305,0.0295,0.0331,0.0263,0.0715,0.029,0.0273,0.0259,0.0333,0.0222,0.0273,0.0391,0.0546,0.0681,0.0242,0.146
CVNCF,200,1,128,128,0.001,,0.005,300,5,"[3.0207, 0.0516]",0.0304,0.0295,0.0286,0.0314,0.0258,0.0709,0.0287,0.0268,0.0259,0.0298,0.0224,0.026,0.0386,0.0529,0.0687,0.0173,0.1487
CVNCF,200,1,128,128,5E-05,,0.0001,300,5,"[3.2074, 0.0516]",0.0278,0.0263,0.0252,0.0302,0.0215,0.0601,0.0244,0.0229,0.0214,0.0277,0.0173,0.0239,0.036,0.0496,0.061,0.0206,0.1176
CVNCF,200,1,128,128,0.0003333,,0.005,300,5,"[3.3053, 0.0491]",0.0195,0.0193,0.0193,0.0197,0.0192,0.0556,0.0194,0.0188,0.0192,0.0195,0.0192,0.0182,0.0247,0.0362,0.0493,0.0118,0.1246
