Falling Rank,type,model
-367,Unaffected,CVNCF
54483,Unaffected,CVNCF
11856,Unaffected,CVNCF
10306,Unaffected,CVNCF
8255,Unaffected,CVNCF
34586,Unaffected,CVNCF
2529,Unaffected,CVNCF
-419842,Unaffected,CVNCF
4995,Unaffected,CVNCF
382914,Unaffected,CVNCF
97398,Unaffected,CVNCF
-32486,Unaffected,CVNCF
147769,Unaffected,CVNCF
5199,Unaffected,CVNCF
3823,Unaffected,CVNCF
3035,Unaffected,CVNCF
8050,Unaffected,CVNCF
84347,Unaffected,CVNCF
120670,Unaffected,CVNCF
-579,Unaffected,CVNCF
121273,Unaffected,CVNCF
-249541,Unaffected,CVNCF
134577,Unaffected,CVNCF
39465,Unaffected,CVNCF
51407,Unaffected,CVNCF
-261012,Unaffected,CVNCF
-14690,Unaffected,CVNCF
121421,Unaffected,CVNCF
18412,Unaffected,CVNCF
16995,Unaffected,CVNCF
171435,Unaffected,CVNCF
151080,Unaffected,CVNCF
20631,Unaffected,CVNCF
14967,Unaffected,CVNCF
21451,Unaffected,CVNCF
-503933,Unaffected,CVNCF
-669135,Unaffected,CVNCF
75707,Unaffected,CVNCF
28543,Unaffected,CVNCF
127189,Unaffected,CVNCF
164057,Unaffected,CVNCF
15819,Unaffected,CVNCF
44358,Unaffected,CVNCF
165374,Unaffected,CVNCF
7730,Unaffected,CVNCF
-2715,Unaffected,CVNCF
64768,Unaffected,CVNCF
39083,Unaffected,CVNCF
12980,Unaffected,CVNCF
6106,Unaffected,CVNCF
26592,Unaffected,CVNCF
93000,Unaffected,CVNCF
61814,Unaffected,CVNCF
1213,Unaffected,CVNCF
27158,Unaffected,CVNCF
92311,Unaffected,CVNCF
1120,Unaffected,CVNCF
13478,Unaffected,CVNCF
-5076,Unaffected,CVNCF
1050,Unaffected,CVNCF
12553,Unaffected,CVNCF
164057,Unaffected,CVNCF
76342,Unaffected,CVNCF
-29953,Unaffected,CVNCF
98223,Unaffected,CVNCF
-837029,Unaffected,CVNCF
32873,Unaffected,CVNCF
74291,Unaffected,CVNCF
40351,Unaffected,CVNCF
-470023,Unaffected,CVNCF
-31201,Unaffected,CVNCF
348435,Unaffected,CVNCF
-310768,Unaffected,CVNCF
15899,Unaffected,CVNCF
-48448,Unaffected,CVNCF
-61381,Unaffected,CVNCF
-353408,Unaffected,CVNCF
138837,Unaffected,CVNCF
-78038,Unaffected,CVNCF
-237560,Unaffected,CVNCF
77212,Unaffected,CVNCF
74984,Unaffected,CVNCF
134613,Unaffected,CVNCF
176504,Unaffected,CVNCF
27014,Unaffected,CVNCF
11236,Unaffected,CVNCF
-176479,Unaffected,CVNCF
-199384,Unaffected,CVNCF
53752,Unaffected,CVNCF
51030,Unaffected,CVNCF
38937,Unaffected,CVNCF
28918,Unaffected,CVNCF
3318,Unaffected,CVNCF
-266202,Unaffected,CVNCF
87583,Unaffected,CVNCF
17156,Unaffected,CVNCF
78321,Unaffected,CVNCF
122596,Unaffected,CVNCF
7131,Unaffected,CVNCF
7549,Unaffected,CVNCF
5346,Unaffected,CVNCF
-248050,Unaffected,CVNCF
11618,Unaffected,CVNCF
118353,Unaffected,CVNCF
75227,Unaffected,CVNCF
20815,Unaffected,CVNCF
120670,Unaffected,CVNCF
4535,Unaffected,CVNCF
268,Unaffected,CVNCF
38942,Unaffected,CVNCF
22786,Unaffected,CVNCF
715,Unaffected,CVNCF
899,Unaffected,CVNCF
54207,Unaffected,CVNCF
11348,Unaffected,CVNCF
-217808,Unaffected,CVNCF
170272,Unaffected,CVNCF
3929,Unaffected,CVNCF
-9117,Unaffected,CVNCF
1640,Unaffected,CVNCF
12550,Unaffected,CVNCF
818,Unaffected,CVNCF
1237,Unaffected,CVNCF
34471,Unaffected,CVNCF
12904,Unaffected,CVNCF
21688,Unaffected,CVNCF
-57316,Unaffected,CVNCF
-194992,Unaffected,CVNCF
40363,Unaffected,CVNCF
24509,Unaffected,CVNCF
3952,Unaffected,CVNCF
-247178,Unaffected,CVNCF
61814,Unaffected,CVNCF
-343357,Unaffected,CVNCF
-254660,Unaffected,CVNCF
20225,Unaffected,CVNCF
69053,Unaffected,CVNCF
-42156,Unaffected,CVNCF
37331,Unaffected,CVNCF
-324729,Unaffected,CVNCF
67475,Unaffected,CVNCF
-199869,Unaffected,CVNCF
-288874,Unaffected,CVNCF
102583,Unaffected,CVNCF
-795597,Unaffected,CVNCF
158122,Unaffected,CVNCF
16825,Unaffected,CVNCF
35364,Unaffected,CVNCF
22951,Unaffected,CVNCF
21998,Unaffected,CVNCF
-282861,Unaffected,CVNCF
29083,Unaffected,CVNCF
13876,Unaffected,CVNCF
54276,Unaffected,CVNCF
166106,Unaffected,CVNCF
121273,Unaffected,CVNCF
-539165,Unaffected,CVNCF
134613,Unaffected,CVNCF
-32486,Unaffected,CVNCF
15729,Unaffected,CVNCF
2493,Unaffected,CVNCF
-142443,Unaffected,CVNCF
11326,Unaffected,CVNCF
10661,Unaffected,CVNCF
-279162,Unaffected,CVNCF
50203,Unaffected,CVNCF
90346,Unaffected,CVNCF
121273,Unaffected,CVNCF
12880,Unaffected,CVNCF
77611,Unaffected,CVNCF
-149726,Unaffected,CVNCF
21883,Unaffected,CVNCF
-1030831,Unaffected,CVNCF
75707,Unaffected,CVNCF
8662,Unaffected,CVNCF
12323,Unaffected,CVNCF
147280,Unaffected,CVNCF
2882,Unaffected,CVNCF
-25196,Unaffected,CVNCF
74853,Unaffected,CVNCF
139498,Unaffected,CVNCF
180484,Unaffected,CVNCF
87932,Unaffected,CVNCF
174169,Unaffected,CVNCF
3188,Unaffected,CVNCF
90113,Unaffected,CVNCF
259234,Unaffected,CVNCF
25034,Unaffected,CVNCF
11894,Unaffected,CVNCF
7653,Unaffected,CVNCF
73739,Unaffected,CVNCF
-1681,Unaffected,CVNCF
-425670,Unaffected,CVNCF
19958,Unaffected,CVNCF
106,Unaffected,CVNCF
5796,Unaffected,CVNCF
156263,Unaffected,CVNCF
68242,Unaffected,CVNCF
23249,Unaffected,CVNCF
115466,Unaffected,CVNCF
69614,Unaffected,CVNCF
102852,Unaffected,CVNCF
47285,Unaffected,CVNCF
-751685,Unaffected,CVNCF
121273,Unaffected,CVNCF
-452691,Unaffected,CVNCF
32374,Unaffected,CVNCF
23722,Unaffected,CVNCF
1743,Unaffected,CVNCF
-289002,Unaffected,CVNCF
-78809,Unaffected,CVNCF
13914,Unaffected,CVNCF
-40531,Unaffected,CVNCF
43219,Unaffected,CVNCF
24649,Unaffected,CVNCF
17278,Unaffected,CVNCF
299743,Unaffected,CVNCF
6509,Unaffected,CVNCF
66882,Unaffected,CVNCF
-8427,Unaffected,CVNCF
41520,Unaffected,CVNCF
23092,Unaffected,CVNCF
36559,Unaffected,CVNCF
-74369,Unaffected,CVNCF
-705,Unaffected,CVNCF
84944,Unaffected,CVNCF
78488,Unaffected,CVNCF
37149,Unaffected,CVNCF
-3421,Unaffected,CVNCF
102852,Unaffected,CVNCF
11586,Unaffected,CVNCF
-25325,Unaffected,CVNCF
84375,Unaffected,CVNCF
19939,Unaffected,CVNCF
-2037,Unaffected,CVNCF
-118579,Unaffected,CVNCF
26971,Unaffected,CVNCF
18607,Unaffected,CVNCF
134733,Unaffected,CVNCF
5778,Unaffected,CVNCF
43899,Unaffected,CVNCF
-142748,Unaffected,CVNCF
2052,Unaffected,CVNCF
4252,Unaffected,CVNCF
179657,Unaffected,CVNCF
76770,Unaffected,CVNCF
65215,Unaffected,CVNCF
-594024,Unaffected,CVNCF
32597,Unaffected,CVNCF
7748,Unaffected,CVNCF
-790196,Unaffected,CVNCF
135216,Unaffected,CVNCF
23883,Unaffected,CVNCF
45252,Unaffected,CVNCF
14077,Unaffected,CVNCF
30920,Unaffected,CVNCF
-296587,Unaffected,CVNCF
100067,Unaffected,CVNCF
108379,Unaffected,CVNCF
907,Unaffected,CVNCF
4111,Unaffected,CVNCF
157160,Unaffected,CVNCF
45530,Unaffected,CVNCF
138601,Unaffected,CVNCF
-80979,Unaffected,CVNCF
114247,Unaffected,CVNCF
53915,Unaffected,CVNCF
164065,Unaffected,CVNCF
27515,Unaffected,CVNCF
90549,Unaffected,CVNCF
-131,Unaffected,CVNCF
-16154,Unaffected,CVNCF
34986,Unaffected,CVNCF
3899,Unaffected,CVNCF
104132,Unaffected,CVNCF
49366,Unaffected,CVNCF
44739,Unaffected,CVNCF
-2280,Unaffected,CVNCF
52030,Unaffected,CVNCF
99499,Unaffected,CVNCF
44725,Unaffected,CVNCF
-795597,Unaffected,CVNCF
-30098,Unaffected,CVNCF
58340,Unaffected,CVNCF
85790,Unaffected,CVNCF
173440,Unaffected,CVNCF
-17716,Unaffected,CVNCF
-1159,Unaffected,CVNCF
47129,Unaffected,CVNCF
133182,Unaffected,CVNCF
20446,Unaffected,CVNCF
29877,Unaffected,CVNCF
158081,Unaffected,CVNCF
8732,Unaffected,CVNCF
119873,Unaffected,CVNCF
47388,Unaffected,CVNCF
3024,Unaffected,CVNCF
26610,Unaffected,CVNCF
15315,Unaffected,CVNCF
15323,Unaffected,CVNCF
85538,Unaffected,CVNCF
273194,Unaffected,CVNCF
134577,Unaffected,CVNCF
-790196,Unaffected,CVNCF
18679,Unaffected,CVNCF
13922,Unaffected,CVNCF
70,Unaffected,CVNCF
49228,Unaffected,CVNCF
149900,Unaffected,CVNCF
11971,Unaffected,CVNCF
220079,Unaffected,CVNCF
-563605,Unaffected,CVNCF
50332,Unaffected,CVNCF
1685,Unaffected,CVNCF
6226,Unaffected,CVNCF
346,Unaffected,CVNCF
-475082,Unaffected,CVNCF
92717,Unaffected,CVNCF
-1568,Unaffected,CVNCF
2371,Unaffected,CVNCF
134577,Unaffected,CVNCF
121273,Unaffected,CVNCF
-71967,Unaffected,CVNCF
102852,Unaffected,CVNCF
36935,Unaffected,CVNCF
15563,Unaffected,CVNCF
12323,Unaffected,CVNCF
122596,Unaffected,CVNCF
4540,Unaffected,CVNCF
54851,Unaffected,CVNCF
34906,Unaffected,CVNCF
20291,Unaffected,CVNCF
134577,Unaffected,CVNCF
19968,Unaffected,CVNCF
-11784,Unaffected,CVNCF
47627,Unaffected,CVNCF
11495,Unaffected,CVNCF
46776,Unaffected,CVNCF
-498712,Unaffected,CVNCF
71867,Unaffected,CVNCF
47740,Unaffected,CVNCF
129593,Unaffected,CVNCF
44707,Unaffected,CVNCF
151417,Unaffected,CVNCF
70015,Unaffected,CVNCF
16778,Unaffected,CVNCF
98784,Unaffected,CVNCF
211899,Unaffected,CVNCF
146429,Unaffected,CVNCF
75707,Unaffected,CVNCF
31184,Unaffected,CVNCF
17698,Unaffected,CVNCF
7590,Unaffected,CVNCF
5877,Unaffected,CVNCF
70420,Unaffected,CVNCF
123342,Unaffected,CVNCF
752,Unaffected,CVNCF
135216,Unaffected,CVNCF
58477,Unaffected,CVNCF
17921,Unaffected,CVNCF
302983,Unaffected,CVNCF
-79393,Unaffected,CVNCF
-41631,Unaffected,CVNCF
10643,Unaffected,CVNCF
17414,Unaffected,CVNCF
8644,Unaffected,CVNCF
115628,Unaffected,CVNCF
48267,Unaffected,CVNCF
19464,Unaffected,CVNCF
899,Unaffected,CVNCF
15102,Unaffected,CVNCF
129593,Unaffected,CVNCF
55035,Unaffected,CVNCF
122596,Unaffected,CVNCF
38208,Unaffected,CVNCF
22400,Unaffected,CVNCF
31842,Unaffected,CVNCF
165137,Unaffected,CVNCF
36935,Unaffected,CVNCF
5608,Unaffected,CVNCF
4556,Unaffected,CVNCF
127189,Unaffected,CVNCF
-419780,Unaffected,CVNCF
73739,Unaffected,CVNCF
13648,Unaffected,CVNCF
-372040,Unaffected,CVNCF
8864,Unaffected,CVNCF
8299,Unaffected,CVNCF
25345,Unaffected,CVNCF
68454,Unaffected,CVNCF
13706,Unaffected,CVNCF
39447,Unaffected,CVNCF
-60750,Unaffected,CVNCF
65714,Unaffected,CVNCF
62581,Unaffected,CVNCF
19267,Unaffected,CVNCF
55189,Unaffected,CVNCF
127189,Unaffected,CVNCF
-366451,Unaffected,CVNCF
994,Unaffected,CVNCF
25628,Unaffected,CVNCF
-2153,Unaffected,CVNCF
68454,Unaffected,CVNCF
204977,Unaffected,CVNCF
173859,Unaffected,CVNCF
42159,Unaffected,CVNCF
53887,Unaffected,CVNCF
120995,Unaffected,CVNCF
115466,Unaffected,CVNCF
25545,Unaffected,CVNCF
31395,Unaffected,CVNCF
135216,Unaffected,CVNCF
74951,Unaffected,CVNCF
23117,Unaffected,CVNCF
38842,Unaffected,CVNCF
-24396,Unaffected,CVNCF
35706,Unaffected,CVNCF
919,Unaffected,CVNCF
30902,Unaffected,CVNCF
229218,Unaffected,CVNCF
145,Unaffected,CVNCF
53463,Unaffected,CVNCF
350604,Unaffected,CVNCF
-275771,Unaffected,CVNCF
64964,Unaffected,CVNCF
140109,Unaffected,CVNCF
-592518,Unaffected,CVNCF
113358,Unaffected,CVNCF
70210,Unaffected,CVNCF
31052,Unaffected,CVNCF
6333,Unaffected,CVNCF
169110,Unaffected,CVNCF
77611,Unaffected,CVNCF
90810,Unaffected,CVNCF
194988,Unaffected,CVNCF
-1030831,Unaffected,CVNCF
30261,Unaffected,CVNCF
227291,Unaffected,CVNCF
29044,Unaffected,CVNCF
170272,Unaffected,CVNCF
127189,Unaffected,CVNCF
36935,Unaffected,CVNCF
82177,Unaffected,CVNCF
8453,Unaffected,CVNCF
53338,Unaffected,CVNCF
5708,Unaffected,CVNCF
-135952,Unaffected,CVNCF
47388,Unaffected,CVNCF
189715,Unaffected,CVNCF
5170,Unaffected,CVNCF
10885,Unaffected,CVNCF
50619,Unaffected,CVNCF
69277,Unaffected,CVNCF
-77,Unaffected,CVNCF
-119154,Unaffected,CVNCF
15184,Unaffected,CVNCF
106874,Unaffected,CVNCF
162943,Unaffected,CVNCF
-242426,Unaffected,CVNCF
56484,Unaffected,CVNCF
9924,Unaffected,CVNCF
50569,Unaffected,CVNCF
27587,Unaffected,CVNCF
-62358,Unaffected,CVNCF
23591,Unaffected,CVNCF
329748,Unaffected,CVNCF
107804,Unaffected,CVNCF
110499,Unaffected,CVNCF
-458292,Unaffected,CVNCF
179657,Unaffected,CVNCF
-353399,Unaffected,CVNCF
-21788,Unaffected,CVNCF
4916,Unaffected,CVNCF
21078,Unaffected,CVNCF
1205,Unaffected,CVNCF
8208,Unaffected,CVNCF
183,Unaffected,CVNCF
-339072,Unaffected,CVNCF
179657,Unaffected,CVNCF
141120,Unaffected,CVNCF
-897341,Unaffected,CVNCF
40919,Unaffected,CVNCF
-79628,Unaffected,CVNCF
14861,Unaffected,CVNCF
73739,Unaffected,CVNCF
-505131,Unaffected,CVNCF
17056,Unaffected,CVNCF
9019,Unaffected,CVNCF
6551,Unaffected,CVNCF
134577,Unaffected,CVNCF
-328845,Unaffected,CVNCF
10140,Unaffected,CVNCF
63487,Unaffected,CVNCF
-1312,Unaffected,CVNCF
129593,Unaffected,CVNCF
21381,Unaffected,CVNCF
5146,Unaffected,CVNCF
17861,Unaffected,CVNCF
23165,Unaffected,CVNCF
83216,Unaffected,CVNCF
8998,Unaffected,CVNCF
17949,Unaffected,CVNCF
5775,Unaffected,CVNCF
-498712,Unaffected,CVNCF
-139321,Unaffected,CVNCF
29814,Unaffected,CVNCF
43115,Unaffected,CVNCF
-17960,Unaffected,CVNCF
164057,Unaffected,CVNCF
55665,Unaffected,CVNCF
-592146,Unaffected,CVNCF
-455129,Unaffected,CVNCF
32943,Unaffected,CVNCF
-498712,Unaffected,CVNCF
-458990,Unaffected,CVNCF
-183440,Unaffected,CVNCF
102463,Unaffected,CVNCF
-312394,Unaffected,CVNCF
-487979,Unaffected,CVNCF
59462,Unaffected,CVNCF
22837,Unaffected,CVNCF
120171,Unaffected,CVNCF
84375,Unaffected,CVNCF
-447685,Unaffected,CVNCF
43175,Unaffected,CVNCF
15533,Unaffected,CVNCF
7300,Unaffected,CVNCF
92877,Unaffected,CVNCF
30732,Unaffected,CVNCF
11903,Unaffected,CVNCF
54228,Unaffected,CVNCF
64931,Unaffected,CVNCF
-837029,Unaffected,CVNCF
899,Unaffected,CVNCF
65445,Unaffected,CVNCF
24933,Unaffected,CVNCF
32176,Unaffected,CVNCF
3250,Unaffected,CVNCF
85500,Unaffected,CVNCF
-800,Unaffected,CVNCF
-901151,Unaffected,CVNCF
49767,Unaffected,CVNCF
-460044,Unaffected,CVNCF
97398,Unaffected,CVNCF
16317,Unaffected,CVNCF
-586144,Unaffected,CVNCF
-223994,Unaffected,CVNCF
24992,Unaffected,CVNCF
-901151,Unaffected,CVNCF
9659,Unaffected,CVNCF
94593,Unaffected,CVNCF
7152,Unaffected,CVNCF
180484,Unaffected,CVNCF
-56866,Affected,CVNCF
-728,Affected,CVNCF
-44236,Affected,CVNCF
-60429,Affected,CVNCF
-37055,Affected,CVNCF
901152,Affected,CVNCF
-205585,Affected,CVNCF
-195029,Affected,CVNCF
-75812,Affected,CVNCF
-121918,Affected,CVNCF
-55665,Affected,CVNCF
-2694,Affected,CVNCF
-170272,Affected,CVNCF
-80057,Affected,CVNCF
-87932,Affected,CVNCF
-127492,Affected,CVNCF
-9734,Affected,CVNCF
-13510,Affected,CVNCF
316719,Affected,CVNCF
110874,Affected,CVNCF
690569,Affected,CVNCF
-7806,Affected,CVNCF
-72990,Affected,CVNCF
20661,Affected,CVNCF
439107,Affected,CVNCF
-28410,Affected,CVNCF
-1985,Affected,CVNCF
400220,Affected,CVNCF
-30636,Affected,CVNCF
-6582,Affected,CVNCF
-127056,Affected,CVNCF
-55665,Affected,CVNCF
-8427,Affected,CVNCF
-13319,Affected,CVNCF
422513,Affected,CVNCF
-9770,Affected,CVNCF
-37725,Affected,CVNCF
-1996,Affected,CVNCF
-6416,Affected,CVNCF
-94478,Affected,CVNCF
-4202,Affected,CVNCF
347852,Affected,CVNCF
-2632,Affected,CVNCF
-179657,Affected,CVNCF
192022,Affected,CVNCF
-122786,Affected,CVNCF
-63760,Affected,CVNCF
-27158,Affected,CVNCF
-107734,Affected,CVNCF
454175,Affected,CVNCF
-10473,Affected,CVNCF
-57247,Affected,CVNCF
-8994,Affected,CVNCF
-130870,Affected,CVNCF
-12015,Affected,CVNCF
-54004,Affected,CVNCF
-12001,Affected,CVNCF
-14761,Affected,CVNCF
-13617,Affected,CVNCF
-20661,Affected,CVNCF
16588,Affected,CVNCF
334694,Affected,CVNCF
-77212,Affected,CVNCF
-7056,Affected,CVNCF
-5800,Affected,CVNCF
-1985,Affected,CVNCF
-12724,Affected,CVNCF
365995,Affected,CVNCF
-164057,Affected,CVNCF
-167629,Affected,CVNCF
901151,Affected,CVNCF
-48495,Affected,CVNCF
-12952,Affected,CVNCF
-123342,Affected,CVNCF
64650,Affected,CVNCF
-44383,Affected,CVNCF
-36632,Affected,CVNCF
-43827,Affected,CVNCF
-3492,Affected,CVNCF
-58812,Affected,CVNCF
-17170,Affected,CVNCF
-5529,Affected,CVNCF
423923,Affected,CVNCF
-81628,Affected,CVNCF
-4930,Affected,CVNCF
414704,Affected,CVNCF
-629,Affected,CVNCF
-117,Affected,CVNCF
-19722,Affected,CVNCF
16804,Affected,CVNCF
411168,Affected,CVNCF
10303,Affected,CVNCF
-11167,Affected,CVNCF
-94699,Affected,CVNCF
196180,Affected,CVNCF
-62965,Affected,CVNCF
33282,Affected,CVNCF
-59666,Affected,CVNCF
-15716,Affected,CVNCF
-238721,Affected,CVNCF
-61814,Affected,CVNCF
-27516,Affected,CVNCF
-316,Affected,CVNCF
-118353,Affected,CVNCF
751685,Affected,CVNCF
-96389,Affected,CVNCF
-95869,Affected,CVNCF
-129593,Affected,CVNCF
-13241,Affected,CVNCF
-49762,Affected,CVNCF
-182361,Affected,CVNCF
-9640,Affected,CVNCF
-173159,Affected,CVNCF
82340,Affected,CVNCF
-968,Affected,CVNCF
483237,Affected,CVNCF
-160159,Affected,CVNCF
-15631,Affected,CVNCF
-16306,Affected,CVNCF
-1252,Affected,CVNCF
-6831,Affected,CVNCF
-21609,Affected,CVNCF
-3341,Affected,CVNCF
-4397,Affected,CVNCF
-5777,Affected,CVNCF
-93023,Affected,CVNCF
-13934,Affected,CVNCF
-18205,Affected,CVNCF
149860,Affected,CVNCF
-97398,Affected,CVNCF
897341,Affected,CVNCF
296386,Affected,CVNCF
-152641,Affected,CVNCF
690569,Affected,CVNCF
-1830,Affected,CVNCF
2883,Affected,CVNCF
-160260,Affected,CVNCF
-27084,Affected,CVNCF
-11173,Affected,CVNCF
-22394,Affected,CVNCF
-226054,Affected,CVNCF
41305,Affected,CVNCF
-32717,Affected,CVNCF
-189,Affected,CVNCF
-40211,Affected,CVNCF
-3226,Affected,CVNCF
-75707,Affected,CVNCF
-100601,Affected,CVNCF
-130870,Affected,CVNCF
-127189,Affected,CVNCF
-8107,Affected,CVNCF
-6282,Affected,CVNCF
-55900,Affected,CVNCF
287894,Affected,CVNCF
-62054,Affected,CVNCF
-130870,Affected,CVNCF
-94018,Affected,CVNCF
-12636,Affected,CVNCF
-61263,Affected,CVNCF
-4918,Affected,CVNCF
-33977,Affected,CVNCF
-32241,Affected,CVNCF
795597,Affected,CVNCF
285853,Affected,CVNCF
-62981,Affected,CVNCF
-1030,Affected,CVNCF
491433,Affected,CVNCF
-13454,Affected,CVNCF
-2141,Affected,CVNCF
-67886,Affected,CVNCF
-122596,Affected,CVNCF
289732,Affected,CVNCF
581374,Affected,CVNCF
-73941,Affected,CVNCF
48851,Affected,CVNCF
3697,Affected,CVNCF
-27158,Affected,CVNCF
-68531,Affected,CVNCF
-34413,Affected,CVNCF
-26237,Affected,CVNCF
-91977,Affected,CVNCF
-120670,Affected,CVNCF
-7072,Affected,CVNCF
-25833,Affected,CVNCF
44568,Affected,CVNCF
-65430,Affected,CVNCF
-12388,Affected,CVNCF
-48797,Affected,CVNCF
-7071,Affected,CVNCF
2029,Affected,CVNCF
-74261,Affected,CVNCF
-17072,Affected,CVNCF
-204977,Affected,CVNCF
32486,Affected,CVNCF
210254,Affected,CVNCF
-59952,Affected,CVNCF
-55665,Affected,CVNCF
-95018,Affected,CVNCF
-12064,Affected,CVNCF
-66868,Affected,CVNCF
-5447,Affected,CVNCF
-69449,Affected,CVNCF
-173159,Affected,CVNCF
-106,Affected,CVNCF
18742,Affected,CVNCF
-2140,Affected,CVNCF
-106925,Affected,CVNCF
-76861,Affected,CVNCF
-10974,Affected,CVNCF
781399,Affected,CVNCF
850,Affected,CVNCF
448597,Affected,CVNCF
-55655,Affected,CVNCF
285853,Affected,CVNCF
165042,Affected,CVNCF
-47553,Affected,CVNCF
-58771,Affected,CVNCF
-17834,Affected,CVNCF
-27234,Affected,CVNCF
-23,Affected,CVNCF
248212,Affected,CVNCF
69376,Affected,CVNCF
-22922,Affected,CVNCF
-8700,Affected,CVNCF
98539,Affected,CVNCF
-19250,Affected,CVNCF
-115466,Affected,CVNCF
-26432,Affected,CVNCF
-651,Affected,CVNCF
-36935,Affected,CVNCF
-1008,Affected,CVNCF
-161468,Affected,CVNCF
-6589,Affected,CVNCF
-26092,Affected,CVNCF
-55665,Affected,CVNCF
-77611,Affected,CVNCF
-2701,Affected,CVNCF
-83392,Affected,CVNCF
-17025,Affected,CVNCF
-118353,Affected,CVNCF
-350604,Affected,CVNCF
-152400,Affected,CVNCF
756,Affected,CVNCF
-2102,Affected,CVNCF
-217266,Affected,CVNCF
224038,Affected,CVNCF
-37825,Affected,CVNCF
-9097,Affected,CVNCF
-49063,Affected,CVNCF
167270,Affected,CVNCF
-8147,Affected,CVNCF
-4364,Affected,CVNCF
-33416,Affected,CVNCF
-23334,Affected,CVNCF
-12973,Affected,CVNCF
529929,Affected,CVNCF
-10844,Affected,CVNCF
-263418,Affected,CVNCF
-3069,Affected,CVNCF
-34789,Affected,CVNCF
526208,Affected,CVNCF
-7982,Affected,CVNCF
28970,Affected,CVNCF
14304,Affected,CVNCF
-13209,Affected,CVNCF
-5700,Affected,CVNCF
-30529,Affected,CVNCF
-86477,Affected,CVNCF
-73940,Affected,CVNCF
172139,Affected,CVNCF
231150,Affected,CVNCF
-79641,Affected,CVNCF
-30380,Affected,CVNCF
-92847,Affected,CVNCF
-31152,Affected,CVNCF
-344,Affected,CVNCF
-13629,Affected,CVNCF
-6479,Affected,CVNCF
-42649,Affected,CVNCF
-90346,Affected,CVNCF
690569,Affected,CVNCF
146205,Affected,CVNCF
-88080,Affected,CVNCF
-78939,Affected,CVNCF
-64012,Affected,CVNCF
319648,Affected,CVNCF
-29235,Affected,CVNCF
-36968,Affected,CVNCF
-28505,Affected,CVNCF
-101472,Affected,CVNCF
-108244,Affected,CVNCF
-62655,Affected,CVNCF
-45236,Affected,CVNCF
-2836,Affected,CVNCF
-43034,Affected,CVNCF
-13639,Affected,CVNCF
-1595,Affected,CVNCF
49199,Affected,CVNCF
69622,Affected,CVNCF
-127189,Affected,CVNCF
-95015,Affected,CVNCF
14266,Affected,CVNCF
-5314,Affected,CVNCF
-5684,Affected,CVNCF
79678,Affected,CVNCF
-16058,Affected,CVNCF
-302983,Affected,CVNCF
107461,Affected,CVNCF
129281,Affected,CVNCF
-9495,Affected,CVNCF
-1960,Affected,CVNCF
-65714,Affected,CVNCF
-155777,Affected,CVNCF
164847,Affected,CVNCF
-179657,Affected,CVNCF
266638,Affected,CVNCF
-75276,Affected,CVNCF
-17925,Affected,CVNCF
65076,Affected,CVNCF
-36935,Affected,CVNCF
300754,Affected,CVNCF
-45376,Affected,CVNCF
560019,Affected,CVNCF
-6855,Affected,CVNCF
351150,Affected,CVNCF
340934,Affected,CVNCF
-45626,Affected,CVNCF
184819,Affected,CVNCF
-11520,Affected,CVNCF
-899,Affected,CVNCF
-14853,Affected,CVNCF
-10057,Affected,CVNCF
-136293,Affected,CVNCF
-47118,Affected,CVNCF
-13740,Affected,CVNCF
-41215,Affected,CVNCF
-231515,Affected,CVNCF
409945,Affected,CVNCF
-88222,Affected,CVNCF
-639,Affected,CVNCF
99583,Affected,CVNCF
63269,Affected,CVNCF
-68454,Affected,CVNCF
-20954,Affected,CVNCF
312781,Affected,CVNCF
-17284,Affected,CVNCF
-78308,Affected,CVNCF
-173159,Affected,CVNCF
-30573,Affected,CVNCF
-63875,Affected,CVNCF
-54263,Affected,CVNCF
-120321,Affected,CVNCF
-60002,Affected,CVNCF
-52741,Affected,CVNCF
-22481,Affected,CVNCF
-972,Affected,CVNCF
46740,Affected,CVNCF
-15068,Affected,CVNCF
-21971,Affected,CVNCF
-65714,Affected,CVNCF
-71183,Affected,CVNCF
-45732,Affected,CVNCF
-16991,Affected,CVNCF
145064,Affected,CVNCF
256890,Affected,CVNCF
-53848,Affected,CVNCF
241331,Affected,CVNCF
-3925,Affected,CVNCF
-150776,Affected,CVNCF
-289711,Affected,CVNCF
-26346,Affected,CVNCF
-27889,Affected,CVNCF
-130870,Affected,CVNCF
-73405,Affected,CVNCF
-13882,Affected,CVNCF
-29577,Affected,CVNCF
-114220,Affected,CVNCF
-129,Affected,CVNCF
138728,Affected,CVNCF
-51682,Affected,CVNCF
21114,Affected,CVNCF
-266474,Affected,CVNCF
-25357,Affected,CVNCF
-73739,Affected,CVNCF
287127,Affected,CVNCF
-82432,Affected,CVNCF
-171430,Affected,CVNCF
248711,Affected,CVNCF
-26992,Affected,CVNCF
795597,Affected,CVNCF
-29779,Affected,CVNCF
260012,Affected,CVNCF
447267,Affected,CVNCF
342873,Affected,CVNCF
-9976,Affected,CVNCF
-16004,Affected,CVNCF
-129189,Affected,CVNCF
288732,Affected,CVNCF
-19403,Affected,CVNCF
-1262,Affected,CVNCF
-1609,Affected,CVNCF
-36935,Affected,CVNCF
32486,Affected,CVNCF
-2688,Affected,CVNCF
-24759,Affected,CVNCF
-2899,Affected,CVNCF
13941,Affected,CVNCF
