model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.2526,0.0604,0.0909,0.0486,0.0576,0.1172
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.2303,0.0617,0.0946,0.0493,0.0602,0.1206
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.1898,0.0621,0.0954,0.0501,0.0581,0.1238
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.2129,0.0606,0.0927,0.0493,0.0572,0.1201
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.2047,0.0614,0.0933,0.05,0.0579,0.1212
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.2014,0.0622,0.0956,0.0501,0.0583,0.1237
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.1782,0.0622,0.0954,0.0505,0.0597,0.1242
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1964,0.0625,0.0952,0.0508,0.0589,0.1243
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.2047,0.0614,0.0953,0.0501,0.0599,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1997,0.0622,0.0947,0.0505,0.0587,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.2237,0.0621,0.0949,0.0496,0.0586,0.122
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.2179,0.0618,0.0954,0.0501,0.0592,0.1234
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1799,0.0632,0.0967,0.0502,0.0596,0.1234
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1832,0.0623,0.0956,0.0509,0.0602,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1716,0.0628,0.0972,0.0519,0.0598,0.1267
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.2138,0.0622,0.0953,0.0502,0.0592,0.1234
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.2179,0.0624,0.0957,0.0498,0.06,0.1229
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.1823,0.0631,0.0977,0.0509,0.0601,0.1265
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.2038,0.0622,0.096,0.0508,0.0591,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.1939,0.0618,0.0952,0.0503,0.0589,0.1244
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.1964,0.0613,0.0947,0.0506,0.0581,0.1244
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.2022,0.0632,0.0968,0.0505,0.0601,0.1246
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.5989,0.0476,0.0661,0.0403,0.0396,0.0861
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.408,0.0548,0.0798,0.0465,0.0489,0.1049
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2939,0.0612,0.0909,0.0492,0.0577,0.1153
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2551,0.0627,0.0927,0.0498,0.0587,0.1172
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.2386,0.0623,0.0926,0.0504,0.0585,0.1193
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.2204,0.0626,0.0936,0.0507,0.0587,0.1205
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.198,0.0646,0.0969,0.0517,0.0625,0.1232
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1741,0.0653,0.0982,0.0521,0.0627,0.1253
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1402,0.0652,0.0988,0.053,0.0621,0.1272
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1493,0.0664,0.1002,0.0523,0.0632,0.1268
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1501,0.0674,0.1012,0.0528,0.0661,0.1271
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1352,0.0666,0.1006,0.0528,0.0637,0.1287
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1352,0.0647,0.0991,0.0527,0.0625,0.1277
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1121,0.0658,0.1004,0.0535,0.0645,0.1294
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1609,0.0642,0.0981,0.0522,0.0641,0.1261
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.1311,0.0652,0.0994,0.0527,0.0625,0.1281
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1278,0.0663,0.1005,0.053,0.0634,0.1286
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1187,0.0664,0.1015,0.053,0.0656,0.1293
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1369,0.0658,0.1002,0.0526,0.0629,0.1287
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1013,0.0673,0.1018,0.0534,0.0646,0.13
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1204,0.0651,0.1002,0.0532,0.0611,0.1305
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.0972,0.0675,0.1026,0.0537,0.0653,0.1309
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1071,0.0671,0.1017,0.0538,0.0647,0.1312
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.0956,0.0668,0.1016,0.0534,0.0637,0.1305
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.0956,0.0678,0.1026,0.0538,0.0653,0.1313
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.0931,0.0661,0.1011,0.0537,0.0636,0.1304
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.0708,0.0671,0.1026,0.0546,0.0653,0.1326
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.0774,0.067,0.1022,0.0544,0.0654,0.1316
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.0856,0.0666,0.1017,0.054,0.0635,0.1319
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.0856,0.0682,0.1038,0.055,0.0646,0.1337
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.5799,0.0488,0.0681,0.0407,0.0429,0.0872
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3377,0.0579,0.0852,0.0478,0.0519,0.1106
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2857,0.0598,0.0889,0.0484,0.0554,0.1146
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2377,0.0615,0.0926,0.0498,0.0576,0.1191
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.203,0.0634,0.0959,0.0507,0.0597,0.1232
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.2104,0.0635,0.0958,0.0507,0.0594,0.1234
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.1947,0.064,0.0963,0.0512,0.06,0.1237
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.2195,0.063,0.0951,0.0502,0.0592,0.1219
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1749,0.0644,0.0979,0.0513,0.0611,0.1266
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.189,0.0641,0.0975,0.051,0.0606,0.1248
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1567,0.0647,0.099,0.0523,0.0614,0.1283
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1435,0.065,0.0992,0.0524,0.0625,0.1281
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1617,0.0658,0.0999,0.052,0.0626,0.1286
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1327,0.0662,0.101,0.0526,0.0628,0.1303
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1551,0.0657,0.0999,0.0525,0.0635,0.1282
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1361,0.0665,0.1014,0.0532,0.063,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1245,0.0666,0.1015,0.0534,0.0637,0.1305
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1212,0.0663,0.1013,0.0531,0.0631,0.1305
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1096,0.0671,0.1025,0.0534,0.0644,0.1311
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1278,0.0664,0.1019,0.0533,0.0637,0.1308
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.127,0.0662,0.1011,0.0532,0.0625,0.1308
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1162,0.0663,0.1013,0.0534,0.0629,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1228,0.0664,0.1016,0.0534,0.0625,0.132
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1162,0.0665,0.1024,0.0534,0.0627,0.1319
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1385,0.0661,0.1015,0.0533,0.0632,0.131
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.103,0.0671,0.1031,0.0543,0.0635,0.1333
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0947,0.0669,0.1027,0.0538,0.0638,0.1326
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.0956,0.0666,0.1024,0.0543,0.0633,0.1333
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1022,0.0669,0.1024,0.0543,0.0637,0.1331
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1187,0.0669,0.1023,0.0541,0.0637,0.132
