model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.2543,0.0612,0.0935,0.0492,0.0579,0.1195
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.1766,0.0647,0.0992,0.0508,0.0606,0.1268
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.1997,0.0633,0.0971,0.0508,0.06,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.1898,0.0646,0.098,0.0512,0.0612,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.1989,0.0631,0.0964,0.0505,0.0603,0.1241
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.1766,0.0639,0.0974,0.051,0.0609,0.1248
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.1823,0.0637,0.098,0.0509,0.0607,0.1258
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1782,0.0647,0.0992,0.0517,0.0618,0.1275
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.2055,0.0639,0.0974,0.05,0.0609,0.1242
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.208,0.0639,0.0976,0.0505,0.0607,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.1923,0.0635,0.0973,0.0518,0.0604,0.1264
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.1914,0.0633,0.0974,0.051,0.0613,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1418,0.0673,0.1023,0.053,0.0642,0.1301
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.141,0.0649,0.0999,0.0521,0.0621,0.1285
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1509,0.0644,0.0994,0.0519,0.0614,0.1289
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.1766,0.0641,0.0989,0.051,0.062,0.1271
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.1757,0.0643,0.0984,0.0516,0.0607,0.1265
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.1989,0.0632,0.0969,0.0507,0.0595,0.1251
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.2014,0.0641,0.0984,0.051,0.0621,0.1267
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.1873,0.0645,0.0984,0.0518,0.0628,0.1266
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.1741,0.0646,0.099,0.0517,0.0618,0.1273
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.1807,0.0647,0.0993,0.0516,0.0612,0.128
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.5874,0.0479,0.0678,0.0411,0.0417,0.0881
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.284,0.0607,0.0893,0.049,0.0579,0.1136
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2848,0.0595,0.0885,0.0488,0.0553,0.1145
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2848,0.0586,0.087,0.0484,0.0547,0.114
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.1873,0.0646,0.0968,0.0518,0.0612,0.1231
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.1956,0.0635,0.0962,0.0519,0.0602,0.1246
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1766,0.0645,0.0977,0.0521,0.0616,0.1255
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1964,0.0636,0.0958,0.0511,0.0604,0.1229
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1898,0.0645,0.0974,0.0522,0.0616,0.1248
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1733,0.0655,0.099,0.0521,0.0625,0.1259
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1898,0.0647,0.0981,0.0521,0.0623,0.1261
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1625,0.0657,0.0997,0.0531,0.061,0.1282
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.165,0.0653,0.0991,0.0524,0.0623,0.1281
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1501,0.0652,0.0998,0.0529,0.0619,0.1296
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1055,0.0663,0.1016,0.0541,0.0632,0.1321
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.179,0.0652,0.0991,0.0519,0.0625,0.1264
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1509,0.0654,0.0991,0.0529,0.0615,0.1284
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1237,0.0668,0.1017,0.0537,0.0638,0.1304
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1344,0.0667,0.1014,0.0534,0.0643,0.1297
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1245,0.066,0.1005,0.0535,0.0637,0.1302
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1394,0.0657,0.1001,0.0533,0.063,0.1292
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1278,0.0659,0.1011,0.0535,0.0642,0.1305
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1137,0.0664,0.1016,0.0538,0.0637,0.1313
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.1137,0.0674,0.1028,0.0545,0.063,0.1325
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.1046,0.0665,0.1016,0.0545,0.0634,0.1323
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.1088,0.0664,0.1014,0.054,0.0637,0.1316
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.0765,0.0681,0.1046,0.0554,0.065,0.1362
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.108,0.068,0.1038,0.0544,0.0646,0.1337
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.1137,0.0672,0.1025,0.0544,0.0654,0.1323
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.117,0.0662,0.1012,0.0537,0.0632,0.1307
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.5328,0.049,0.0698,0.0424,0.0436,0.092
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3047,0.0585,0.0867,0.0482,0.0535,0.1125
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2625,0.0592,0.0883,0.0484,0.0546,0.1151
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.222,0.0622,0.0929,0.0502,0.058,0.1196
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.1939,0.0625,0.0941,0.0511,0.06,0.1221
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.1733,0.064,0.0966,0.0513,0.0614,0.1242
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.1741,0.0626,0.0953,0.0515,0.0592,0.1238
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1964,0.0636,0.0966,0.0513,0.0609,0.1246
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1683,0.0632,0.0961,0.0515,0.0612,0.1241
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1666,0.0632,0.0966,0.0516,0.0608,0.1248
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1733,0.0637,0.0973,0.052,0.0604,0.1258
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1699,0.0635,0.0966,0.052,0.0603,0.1257
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1204,0.0646,0.0995,0.0534,0.0615,0.1304
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1394,0.0649,0.0997,0.0526,0.0624,0.1285
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1327,0.0648,0.0988,0.0529,0.0632,0.1282
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.189,0.0637,0.0969,0.0517,0.061,0.1253
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1559,0.0644,0.0989,0.0525,0.0625,0.1276
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1394,0.0649,0.1003,0.0526,0.0629,0.1292
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1294,0.0661,0.1011,0.0534,0.0634,0.1302
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1518,0.0656,0.1006,0.0526,0.0623,0.1294
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1369,0.0652,0.1,0.0527,0.0622,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1402,0.0662,0.1008,0.0527,0.063,0.1285
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.122,0.0663,0.1015,0.0535,0.0642,0.1315
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1394,0.066,0.1011,0.0532,0.0642,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1187,0.0662,0.1015,0.0534,0.0638,0.1304
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.1303,0.0657,0.1006,0.0535,0.0638,0.1304
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.1212,0.0658,0.1009,0.0533,0.0626,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1212,0.0655,0.1008,0.0532,0.0626,0.1303
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1121,0.0669,0.1031,0.054,0.064,0.133
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1088,0.0661,0.1019,0.0539,0.0637,0.1326
