model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.184,0.0625,0.0961,0.0507,0.0608,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.1997,0.0617,0.0951,0.0502,0.0586,0.1244
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.1964,0.0613,0.0945,0.0501,0.0578,0.1237
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.1815,0.0627,0.0964,0.0508,0.0596,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.1906,0.0616,0.0951,0.0504,0.06,0.1242
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.2005,0.0618,0.0951,0.0499,0.0576,0.1229
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.1716,0.0621,0.0962,0.0507,0.0602,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1823,0.0614,0.096,0.0501,0.0602,0.125
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.1881,0.0622,0.0961,0.0507,0.0601,0.1251
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1724,0.0623,0.0962,0.0506,0.0588,0.1255
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.16,0.0623,0.0962,0.0507,0.0594,0.1241
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.1642,0.0633,0.0984,0.0511,0.0597,0.127
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1724,0.0625,0.0967,0.051,0.0595,0.1264
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1766,0.0628,0.0966,0.0514,0.0599,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1633,0.0632,0.0974,0.0515,0.0605,0.1266
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.198,0.0637,0.0971,0.0504,0.06,0.124
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.2014,0.0634,0.0967,0.0505,0.0592,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.2104,0.0614,0.0946,0.0498,0.0576,0.1228
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.222,0.0619,0.0946,0.0501,0.0577,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.2096,0.0618,0.0953,0.0503,0.0601,0.1231
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.1956,0.0631,0.0966,0.05,0.0603,0.1235
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.1989,0.0628,0.0962,0.0506,0.0599,0.1252
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.6833,0.0433,0.0593,0.0383,0.0364,0.078
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.37,0.0571,0.083,0.0462,0.0531,0.1055
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.3014,0.0597,0.0891,0.0489,0.0556,0.1152
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2667,0.0616,0.0922,0.0496,0.0577,0.1177
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.2228,0.0621,0.0933,0.0508,0.0581,0.1209
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.2311,0.0619,0.0928,0.0504,0.0578,0.1199
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1848,0.0639,0.0964,0.0519,0.0606,0.1239
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1617,0.0657,0.0993,0.0524,0.0633,0.1262
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1741,0.0653,0.0981,0.0521,0.0612,0.1252
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1633,0.0648,0.0986,0.0529,0.062,0.1272
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1931,0.0637,0.0965,0.0517,0.0607,0.1243
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1526,0.0658,0.0992,0.0524,0.0634,0.1274
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1526,0.0654,0.0991,0.053,0.0631,0.1273
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.146,0.0669,0.1009,0.0534,0.0639,0.1281
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1749,0.0645,0.0976,0.0517,0.0615,0.1246
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.1575,0.0652,0.0988,0.0529,0.0619,0.1271
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1237,0.067,0.1017,0.0539,0.064,0.1308
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1187,0.0671,0.102,0.0539,0.0628,0.1311
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1427,0.0655,0.0996,0.0528,0.0627,0.1283
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.127,0.0664,0.1011,0.0535,0.0628,0.1302
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1394,0.0669,0.101,0.0536,0.0639,0.1288
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1377,0.0666,0.101,0.0539,0.0634,0.1293
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.117,0.067,0.102,0.0542,0.0636,0.1311
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.117,0.0673,0.1019,0.0542,0.0638,0.1309
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.1451,0.0666,0.1004,0.0533,0.0629,0.1285
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.1055,0.0675,0.1026,0.0547,0.0629,0.132
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.1162,0.0664,0.1006,0.0536,0.0629,0.1291
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.122,0.0665,0.1007,0.0537,0.0626,0.1295
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.127,0.0665,0.1003,0.0538,0.0628,0.1292
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.1129,0.0666,0.1015,0.054,0.0622,0.1311
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.5733,0.0478,0.0676,0.0414,0.0404,0.0894
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3906,0.0547,0.0802,0.0459,0.0496,0.1057
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2452,0.061,0.0913,0.0494,0.0575,0.1177
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2485,0.0616,0.0922,0.0494,0.0586,0.1176
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2171,0.0614,0.0926,0.05,0.0572,0.1195
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.179,0.0635,0.0964,0.0512,0.061,0.1238
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.2014,0.0628,0.0949,0.0505,0.0602,0.1221
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.165,0.0634,0.0963,0.0512,0.0603,0.1244
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1642,0.0641,0.0972,0.0516,0.0608,0.1247
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1741,0.0632,0.0964,0.0511,0.0603,0.1247
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1609,0.0642,0.0978,0.0514,0.0615,0.1254
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1237,0.0649,0.0995,0.0524,0.0623,0.1283
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1245,0.0653,0.1006,0.0525,0.0632,0.1299
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1237,0.065,0.0995,0.0528,0.0619,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1088,0.0655,0.101,0.0533,0.0628,0.131
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1162,0.0649,0.0993,0.0529,0.062,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1088,0.0651,0.1002,0.0534,0.0615,0.1303
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1162,0.0649,0.0997,0.0531,0.0607,0.1305
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.0931,0.0666,0.1023,0.0539,0.0632,0.1318
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1104,0.0655,0.1005,0.0534,0.0627,0.1309
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.0765,0.0669,0.1027,0.0541,0.0641,0.1329
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1121,0.0655,0.0997,0.0527,0.0632,0.1281
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1046,0.0663,0.1013,0.0537,0.0634,0.1305
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.0889,0.0671,0.1027,0.0542,0.0638,0.1316
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.079,0.0677,0.1035,0.0544,0.0648,0.1333
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.0832,0.067,0.1024,0.0538,0.0641,0.1313
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0956,0.0673,0.1029,0.0538,0.064,0.1322
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1088,0.0665,0.1016,0.0536,0.0635,0.1312
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.122,0.0654,0.0998,0.0531,0.0634,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.0881,0.0667,0.1025,0.0541,0.0649,0.1326
