model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.1691,0.063,0.0968,0.0512,0.0618,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.2212,0.0617,0.0942,0.0496,0.0591,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.2071,0.0611,0.0939,0.0503,0.0582,0.1234
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.2063,0.0617,0.0942,0.0504,0.059,0.123
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.2171,0.0615,0.0937,0.0501,0.0592,0.1212
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.1823,0.0625,0.0963,0.0512,0.0607,0.1251
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1625,0.0638,0.0978,0.0527,0.0611,0.1276
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.203,0.0621,0.0955,0.0509,0.0595,0.1243
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1972,0.064,0.0972,0.0513,0.0628,0.1248
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.1923,0.0626,0.0961,0.0512,0.0607,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.198,0.0624,0.0961,0.0509,0.0602,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1906,0.0632,0.0964,0.0514,0.0628,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1815,0.0642,0.0977,0.0515,0.0623,0.126
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1989,0.0641,0.0976,0.0514,0.0624,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.1873,0.0632,0.097,0.0513,0.0608,0.1264
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.1914,0.0632,0.0967,0.0514,0.0608,0.1249
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.1567,0.0644,0.0991,0.0529,0.0623,0.1298
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.1642,0.0637,0.0978,0.0522,0.0611,0.1272
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.1906,0.0626,0.0969,0.0515,0.0612,0.1267
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.1575,0.0634,0.0971,0.0513,0.0609,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.1931,0.0632,0.0975,0.0521,0.0601,0.127
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.5783,0.0456,0.0648,0.0411,0.038,0.0889
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.3361,0.0583,0.0851,0.0473,0.0536,0.1086
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2642,0.0603,0.0899,0.0485,0.0556,0.115
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2658,0.0595,0.0894,0.0484,0.0564,0.1153
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.2187,0.061,0.0922,0.0497,0.0578,0.1194
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.2402,0.0603,0.0909,0.0491,0.0566,0.1185
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1848,0.0622,0.0946,0.0505,0.0591,0.1221
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1724,0.0641,0.0966,0.0513,0.0594,0.1243
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1931,0.0624,0.0943,0.0504,0.0579,0.1215
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.16,0.063,0.0961,0.0515,0.0581,0.1256
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1873,0.0629,0.0951,0.051,0.0594,0.1232
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1716,0.064,0.0965,0.0517,0.0599,0.1249
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1741,0.064,0.0972,0.0512,0.0615,0.1252
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1567,0.063,0.0968,0.052,0.0584,0.1277
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1542,0.0648,0.0983,0.0521,0.0618,0.126
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.1344,0.0647,0.0987,0.0529,0.061,0.1282
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1286,0.0648,0.0989,0.0524,0.0614,0.1283
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1518,0.0638,0.0972,0.0523,0.0599,0.1272
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1245,0.0648,0.0989,0.0527,0.0611,0.1287
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1253,0.0646,0.0986,0.053,0.0612,0.1286
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1592,0.0627,0.0959,0.0518,0.0573,0.1262
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1096,0.0648,0.099,0.0529,0.0606,0.1295
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1195,0.0649,0.0994,0.0532,0.0604,0.1295
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.1303,0.064,0.098,0.0529,0.0595,0.1281
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.127,0.065,0.0991,0.0529,0.0613,0.1287
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.1146,0.065,0.0994,0.0532,0.0604,0.1294
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.1336,0.0645,0.0985,0.0524,0.0615,0.1279
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.108,0.0652,0.0996,0.053,0.0611,0.13
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.1071,0.0651,0.0996,0.0531,0.0613,0.1303
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.1129,0.0649,0.0994,0.0533,0.0617,0.1292
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.494,0.0519,0.074,0.0435,0.045,0.096
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3353,0.0567,0.0835,0.0478,0.0518,0.1097
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2567,0.0606,0.0903,0.0495,0.0579,0.1161
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2328,0.0631,0.0943,0.0504,0.0608,0.1187
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2113,0.0629,0.0948,0.0503,0.0599,0.1204
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.2468,0.0619,0.0932,0.0504,0.0593,0.1191
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.1823,0.0635,0.0969,0.0518,0.0599,0.1246
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.2228,0.0629,0.0949,0.051,0.0603,0.1215
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.189,0.0635,0.097,0.0515,0.0599,0.1245
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1691,0.0648,0.0989,0.0522,0.063,0.1265
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1394,0.0647,0.0995,0.0532,0.062,0.1289
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1559,0.0654,0.0994,0.0526,0.0627,0.1266
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1418,0.065,0.1,0.0529,0.0622,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1584,0.0651,0.0996,0.0527,0.0641,0.1279
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.16,0.064,0.0981,0.0526,0.0614,0.1271
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.122,0.0655,0.1008,0.0535,0.0624,0.1311
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.0906,0.0658,0.1019,0.0544,0.0624,0.1325
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1212,0.0659,0.1013,0.054,0.0635,0.1309
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1361,0.0656,0.1003,0.0535,0.0626,0.1295
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1022,0.0657,0.1012,0.0541,0.0634,0.1315
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1121,0.066,0.1016,0.0537,0.0621,0.1319
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.0856,0.0665,0.1026,0.0549,0.0631,0.1342
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1179,0.0662,0.1017,0.0541,0.064,0.1316
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1154,0.0662,0.1018,0.0542,0.064,0.1321
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.0889,0.0677,0.1034,0.0545,0.0647,0.1332
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.0947,0.066,0.1011,0.0539,0.0637,0.1314
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0997,0.0671,0.1034,0.0545,0.0651,0.1331
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1204,0.0659,0.1014,0.0537,0.0634,0.1313
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.0989,0.0666,0.1027,0.0545,0.0632,0.1334
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1055,0.0668,0.1023,0.054,0.0645,0.1314
