model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,3.2014,0.0602,0.094,0.0502,0.0568,0.1243
VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,3.2063,0.061,0.0953,0.0505,0.0585,0.1259
VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,3.189,0.0595,0.093,0.0505,0.0562,0.1252
VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1708,0.0627,0.0978,0.0511,0.0601,0.128
VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,3.141,0.0635,0.0993,0.0516,0.06,0.1293
VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1418,0.064,0.1004,0.0518,0.0624,0.1302
VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,3.146,0.0635,0.0988,0.0515,0.0617,0.1284
VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1377,0.0642,0.1007,0.0522,0.0621,0.1308
VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1385,0.0643,0.0996,0.052,0.0623,0.1287
VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1261,0.064,0.1004,0.0526,0.0623,0.1318
VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1245,0.0643,0.1002,0.0524,0.062,0.1309
VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1179,0.0653,0.1016,0.0529,0.0629,0.1323
VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1352,0.0647,0.1011,0.0525,0.0627,0.1316
VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1559,0.0628,0.0979,0.0514,0.06,0.1292
VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1377,0.0638,0.1,0.052,0.0622,0.1302
VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1195,0.0646,0.101,0.0524,0.0623,0.1317
VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1377,0.0629,0.0983,0.0526,0.0601,0.13
VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,3.1311,0.0659,0.1017,0.0527,0.0638,0.1313
VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0997,0.0661,0.1034,0.0541,0.0632,0.1348
VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1344,0.0647,0.1007,0.0525,0.0633,0.1305
VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1046,0.0662,0.1033,0.0537,0.0654,0.133
VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,3.117,0.0654,0.1021,0.0534,0.063,0.1328
NCF,100,1,128,128,0.0001,10,0.0005,10,5,Adam,3.322,0.057,0.0869,0.0463,0.0533,0.112
NCF,100,1,128,128,0.0001,10,0.0005,20,5,Adam,3.2592,0.0597,0.0915,0.0484,0.0576,0.1177
NCF,100,1,128,128,0.0001,10,0.0005,30,5,Adam,3.2667,0.0579,0.0894,0.0483,0.055,0.1173
NCF,100,1,128,128,0.0001,10,0.0005,40,5,Adam,3.241,0.0599,0.0916,0.0486,0.0573,0.1178
NCF,100,1,128,128,0.0001,10,0.0005,50,5,Adam,3.2724,0.0586,0.0906,0.0478,0.0571,0.1175
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.2344,0.0598,0.092,0.0486,0.0571,0.1192
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.2055,0.0627,0.096,0.0506,0.0608,0.123
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.208,0.0597,0.0928,0.0496,0.0566,0.123
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.1931,0.062,0.0951,0.0507,0.0592,0.1236
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.1939,0.0615,0.0951,0.0506,0.0594,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.2295,0.0601,0.0929,0.0494,0.0577,0.1211
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.1939,0.0622,0.0955,0.0503,0.0588,0.1239
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.2204,0.0615,0.0946,0.0498,0.0592,0.1227
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.2154,0.0611,0.0944,0.0498,0.0579,0.1227
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.2038,0.0616,0.0951,0.0498,0.058,0.1232
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.2047,0.0618,0.0944,0.0505,0.0591,0.1212
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.2005,0.0627,0.0955,0.0508,0.0594,0.1232
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.2138,0.0615,0.0939,0.0501,0.0586,0.1217
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.1832,0.0622,0.0956,0.0508,0.0578,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.1914,0.0619,0.0951,0.0504,0.0589,0.1236
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.2352,0.0617,0.0946,0.0499,0.0596,0.1211
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1518,0.0615,0.0966,0.0513,0.0586,0.1285
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.179,0.0628,0.0967,0.0515,0.0605,0.1251
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.2055,0.0614,0.0947,0.0502,0.0592,0.1231
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.1815,0.0623,0.0968,0.0512,0.0593,0.1266
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.2352,0.0617,0.094,0.0494,0.0596,0.121
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.1848,0.0621,0.0957,0.0507,0.0597,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.1923,0.0628,0.0962,0.0508,0.0599,0.1237
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.189,0.0624,0.0961,0.0502,0.0611,0.1239
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.2179,0.0605,0.0925,0.0498,0.0573,0.1213
E-VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,3.6444,0.0458,0.0637,0.0394,0.0384,0.0825
E-VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,3.4121,0.0536,0.0791,0.0445,0.049,0.1043
E-VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2708,0.0592,0.0895,0.0476,0.0555,0.1157
E-VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2741,0.0578,0.0885,0.0479,0.0543,0.117
E-VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2187,0.0617,0.0951,0.0499,0.0592,0.1236
E-VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,3.1848,0.063,0.0964,0.0506,0.0595,0.125
E-VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,3.2328,0.0602,0.0927,0.049,0.0573,0.1199
E-VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1699,0.0631,0.0981,0.0515,0.0609,0.1275
E-VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1757,0.062,0.097,0.051,0.0594,0.1273
E-VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1625,0.063,0.0981,0.0516,0.0605,0.1287
E-VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1741,0.0628,0.098,0.0509,0.0604,0.1279
E-VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1443,0.0639,0.0995,0.052,0.062,0.1294
E-VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1625,0.0638,0.0989,0.0515,0.0614,0.1277
E-VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1137,0.0651,0.1004,0.0522,0.0627,0.1303
E-VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,3.141,0.0655,0.1009,0.0522,0.063,0.13
E-VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1187,0.0645,0.0999,0.0521,0.0609,0.1303
E-VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1468,0.0633,0.0986,0.0513,0.0615,0.1276
E-VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1402,0.0642,0.1002,0.052,0.0621,0.1299
E-VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1237,0.0649,0.1016,0.0525,0.062,0.1317
E-VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1435,0.0644,0.0996,0.052,0.0614,0.1291
E-VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1038,0.0648,0.101,0.053,0.0621,0.1316
E-VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1385,0.0642,0.1003,0.0519,0.0626,0.1298
E-VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,3.0823,0.0651,0.1022,0.0536,0.0622,0.1348
E-VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,3.0889,0.0656,0.1026,0.0536,0.0641,0.1337
E-VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1286,0.0651,0.1011,0.0523,0.062,0.1312
E-VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,3.0881,0.0654,0.1018,0.0533,0.0615,0.1334
E-VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0848,0.066,0.1028,0.0535,0.0629,0.1332
E-VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1336,0.064,0.1,0.0528,0.0612,0.1306
E-VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,3.0608,0.0668,0.1044,0.0542,0.0659,0.1357
E-VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,3.0964,0.0654,0.1024,0.0532,0.0636,0.1329
E-NCF,100,1,128,128,0.001,10,0.0005,10,5,Adam,3.3931,0.0541,0.0803,0.0443,0.0484,0.1045
E-NCF,100,1,128,128,0.001,10,0.0005,20,5,Adam,3.2948,0.057,0.0865,0.0478,0.0537,0.1127
E-NCF,100,1,128,128,0.001,10,0.0005,30,5,Adam,3.3121,0.0548,0.0839,0.0465,0.0504,0.1114
E-NCF,100,1,128,128,0.001,10,0.0005,40,5,Adam,3.3452,0.0536,0.081,0.0457,0.0474,0.1083
E-NCF,100,1,128,128,0.001,10,0.0005,50,5,Adam,3.2295,0.0602,0.0912,0.0493,0.0565,0.1173
E-NCF,100,1,128,128,0.001,10,0.0005,60,5,Adam,3.2303,0.0577,0.089,0.0488,0.0536,0.1173
E-NCF,100,1,128,128,0.001,10,0.0005,70,5,Adam,3.2204,0.0586,0.0897,0.0499,0.0537,0.119
E-NCF,100,1,128,128,0.001,10,0.0005,80,5,Adam,3.2485,0.0601,0.0915,0.0488,0.0571,0.1187
E-NCF,100,1,128,128,0.001,10,0.0005,90,5,Adam,3.1699,0.0619,0.095,0.0512,0.0589,0.1242
E-NCF,100,1,128,128,0.001,10,0.0005,100,5,Adam,3.222,0.0611,0.0927,0.0501,0.0569,0.1207
E-NCF,100,1,128,128,0.001,10,0.0005,110,5,Adam,3.1815,0.0619,0.0936,0.0514,0.0579,0.1221
E-NCF,100,1,128,128,0.001,10,0.0005,120,5,Adam,3.2476,0.0584,0.0888,0.0493,0.0544,0.1179
E-NCF,100,1,128,128,0.001,10,0.0005,130,5,Adam,3.2104,0.0608,0.0921,0.0496,0.0565,0.1196
E-NCF,100,1,128,128,0.001,10,0.0005,140,5,Adam,3.2402,0.0602,0.0901,0.049,0.0547,0.1182
E-NCF,100,1,128,128,0.001,10,0.0005,150,5,Adam,3.2212,0.0588,0.0899,0.0496,0.0542,0.119
E-NCF,100,1,128,128,0.001,10,0.0005,160,5,Adam,3.2204,0.0623,0.0938,0.0506,0.0587,0.1202
E-NCF,100,1,128,128,0.001,10,0.0005,170,5,Adam,3.2204,0.0624,0.0944,0.0502,0.0598,0.1208
E-NCF,100,1,128,128,0.001,10,0.0005,180,5,Adam,3.208,0.0636,0.0956,0.0508,0.059,0.1216
E-NCF,100,1,128,128,0.001,10,0.0005,190,5,Adam,3.2873,0.059,0.0891,0.0488,0.0548,0.1159
E-NCF,100,1,128,128,0.001,10,0.0005,200,5,Adam,3.2344,0.0619,0.0925,0.0502,0.0571,0.119
E-NCF,100,1,128,128,0.001,10,0.0005,210,5,Adam,3.2195,0.0631,0.0944,0.0504,0.0581,0.1207
E-NCF,100,1,128,128,0.001,10,0.0005,220,5,Adam,3.2162,0.0611,0.0931,0.0502,0.0571,0.1218
E-NCF,100,1,128,128,0.001,10,0.0005,230,5,Adam,3.2303,0.063,0.0944,0.0508,0.0597,0.1209
E-NCF,100,1,128,128,0.001,10,0.0005,240,5,Adam,3.227,0.0619,0.0927,0.0505,0.0583,0.1192
E-NCF,100,1,128,128,0.001,10,0.0005,250,5,Adam,3.2427,0.0626,0.0936,0.0503,0.0592,0.1198
E-NCF,100,1,128,128,0.001,10,0.0005,260,5,Adam,3.1947,0.0629,0.0951,0.0515,0.0597,0.1224
E-NCF,100,1,128,128,0.001,10,0.0005,270,5,Adam,3.2014,0.0627,0.0954,0.0517,0.0589,0.1234
E-NCF,100,1,128,128,0.001,10,0.0005,280,5,Adam,3.208,0.062,0.0943,0.0506,0.0572,0.123
E-NCF,100,1,128,128,0.001,10,0.0005,290,5,Adam,3.198,0.0631,0.0952,0.0513,0.0599,0.1221
E-NCF,100,1,128,128,0.001,10,0.0005,300,5,Adam,3.1807,0.0639,0.0966,0.0521,0.0601,0.1249
