Falling Rank,type,model
-33384,Affected,CVNCF
-13163,Affected,CVNCF
-13444,Affected,CVNCF
94797,Affected,CVNCF
92148,Affected,CVNCF
-19131,Affected,CVNCF
-38549,Affected,CVNCF
-28867,Affected,CVNCF
-58301,Affected,CVNCF
-34015,Affected,CVNCF
37097,Affected,CVNCF
55640,Affected,CVNCF
-20680,Affected,CVNCF
80387,Affected,CVNCF
81068,Affected,CVNCF
7343,Affected,CVNCF
102613,Affected,CVNCF
-52458,Affected,CVNCF
177648,Affected,CVNCF
-44938,Affected,CVNCF
-143501,Affected,CVNCF
50059,Affected,CVNCF
13569,Affected,CVNCF
-105908,Affected,CVNCF
127217,Affected,CVNCF
9351,Affected,CVNCF
2139,Affected,CVNCF
89,Affected,CVNCF
14984,Affected,CVNCF
10421,Affected,CVNCF
-5201,Affected,CVNCF
223166,Affected,CVNCF
24316,Affected,CVNCF
-35170,Affected,CVNCF
-10192,Affected,CVNCF
48276,Affected,CVNCF
145396,Affected,CVNCF
17271,Affected,CVNCF
112804,Affected,CVNCF
122132,Affected,CVNCF
189981,Affected,CVNCF
119549,Affected,CVNCF
-6442,Affected,CVNCF
-25313,Affected,CVNCF
41766,Affected,CVNCF
92804,Affected,CVNCF
84938,Affected,CVNCF
46439,Affected,CVNCF
115314,Affected,CVNCF
6140,Affected,CVNCF
-6286,Affected,CVNCF
18459,Affected,CVNCF
167346,Affected,CVNCF
-8164,Affected,CVNCF
-53341,Affected,CVNCF
36488,Affected,CVNCF
146136,Affected,CVNCF
-26251,Affected,CVNCF
1580,Affected,CVNCF
48088,Affected,CVNCF
15469,Affected,CVNCF
104478,Affected,CVNCF
-66340,Affected,CVNCF
-7611,Affected,CVNCF
-134903,Affected,CVNCF
113305,Affected,CVNCF
138394,Affected,CVNCF
22074,Affected,CVNCF
-10693,Affected,CVNCF
-50671,Affected,CVNCF
130463,Affected,CVNCF
5829,Affected,CVNCF
7940,Affected,CVNCF
150596,Affected,CVNCF
32121,Affected,CVNCF
6598,Affected,CVNCF
164603,Affected,CVNCF
83433,Affected,CVNCF
-48736,Affected,CVNCF
12757,Affected,CVNCF
-32868,Affected,CVNCF
-100335,Affected,CVNCF
-17089,Affected,CVNCF
56392,Affected,CVNCF
-42417,Affected,CVNCF
133310,Affected,CVNCF
12164,Affected,CVNCF
-65052,Affected,CVNCF
-34729,Affected,CVNCF
-194042,Affected,CVNCF
-25692,Affected,CVNCF
1353,Affected,CVNCF
-54076,Affected,CVNCF
162356,Affected,CVNCF
10908,Affected,CVNCF
91291,Affected,CVNCF
262,Affected,CVNCF
-20603,Affected,CVNCF
70406,Affected,CVNCF
-64856,Affected,CVNCF
119793,Affected,CVNCF
55312,Affected,CVNCF
94991,Affected,CVNCF
-20961,Affected,CVNCF
-5382,Affected,CVNCF
56791,Affected,CVNCF
-61500,Affected,CVNCF
46908,Affected,CVNCF
97390,Affected,CVNCF
2522,Affected,CVNCF
-9201,Affected,CVNCF
43908,Affected,CVNCF
64631,Affected,CVNCF
1410,Affected,CVNCF
20887,Affected,CVNCF
67020,Affected,CVNCF
79468,Affected,CVNCF
-47985,Affected,CVNCF
38426,Affected,CVNCF
160540,Affected,CVNCF
92984,Affected,CVNCF
-165128,Affected,CVNCF
98254,Affected,CVNCF
58054,Affected,CVNCF
-1268,Affected,CVNCF
280797,Affected,CVNCF
68915,Affected,CVNCF
141551,Affected,CVNCF
-18256,Affected,CVNCF
56899,Affected,CVNCF
36090,Affected,CVNCF
199875,Affected,CVNCF
280634,Affected,CVNCF
26326,Affected,CVNCF
-7317,Affected,CVNCF
-55189,Affected,CVNCF
62060,Affected,CVNCF
-92856,Affected,CVNCF
-73463,Affected,CVNCF
29672,Affected,CVNCF
16246,Affected,CVNCF
-65603,Affected,CVNCF
76451,Affected,CVNCF
-105764,Affected,CVNCF
6741,Affected,CVNCF
271287,Affected,CVNCF
-46976,Affected,CVNCF
15288,Affected,CVNCF
129549,Affected,CVNCF
60917,Affected,CVNCF
-111851,Affected,CVNCF
60223,Affected,CVNCF
213549,Affected,CVNCF
-169125,Affected,CVNCF
67391,Affected,CVNCF
54958,Affected,CVNCF
97719,Affected,CVNCF
90369,Affected,CVNCF
-8121,Affected,CVNCF
51222,Affected,CVNCF
344686,Affected,CVNCF
-5526,Affected,CVNCF
-23941,Affected,CVNCF
24619,Affected,CVNCF
46473,Affected,CVNCF
50421,Affected,CVNCF
-8107,Affected,CVNCF
52864,Affected,CVNCF
-14290,Affected,CVNCF
109742,Affected,CVNCF
-55822,Affected,CVNCF
-65142,Affected,CVNCF
22496,Affected,CVNCF
-40385,Affected,CVNCF
33646,Affected,CVNCF
2052,Affected,CVNCF
121926,Affected,CVNCF
1408,Affected,CVNCF
-57397,Affected,CVNCF
-3273,Affected,CVNCF
45756,Affected,CVNCF
81733,Affected,CVNCF
-31168,Affected,CVNCF
-105090,Affected,CVNCF
9135,Affected,CVNCF
-68361,Affected,CVNCF
94546,Affected,CVNCF
-20942,Affected,CVNCF
-116459,Affected,CVNCF
8670,Affected,CVNCF
4306,Affected,CVNCF
201408,Affected,CVNCF
-31591,Affected,CVNCF
-88830,Affected,CVNCF
13274,Affected,CVNCF
-32443,Affected,CVNCF
42736,Affected,CVNCF
41233,Affected,CVNCF
3668,Affected,CVNCF
28110,Affected,CVNCF
158788,Affected,CVNCF
157168,Affected,CVNCF
-3331,Affected,CVNCF
-254,Affected,CVNCF
-24991,Affected,CVNCF
18510,Affected,CVNCF
26594,Affected,CVNCF
217990,Affected,CVNCF
132534,Affected,CVNCF
42333,Affected,CVNCF
-29204,Affected,CVNCF
-171,Affected,CVNCF
235447,Affected,CVNCF
-23884,Affected,CVNCF
63222,Affected,CVNCF
83725,Affected,CVNCF
43735,Affected,CVNCF
47423,Affected,CVNCF
-21512,Affected,CVNCF
112640,Affected,CVNCF
-22441,Affected,CVNCF
181196,Affected,CVNCF
117902,Affected,CVNCF
105887,Affected,CVNCF
-39061,Affected,CVNCF
184876,Affected,CVNCF
-19123,Affected,CVNCF
31165,Affected,CVNCF
-19020,Affected,CVNCF
-7903,Affected,CVNCF
599,Affected,CVNCF
-3062,Affected,CVNCF
40868,Affected,CVNCF
135619,Affected,CVNCF
-85941,Affected,CVNCF
76404,Affected,CVNCF
-46496,Affected,CVNCF
133603,Affected,CVNCF
5928,Affected,CVNCF
47481,Affected,CVNCF
-24466,Affected,CVNCF
-47014,Affected,CVNCF
70692,Affected,CVNCF
-6185,Affected,CVNCF
-25220,Affected,CVNCF
177232,Affected,CVNCF
-44270,Affected,CVNCF
-48263,Affected,CVNCF
139384,Affected,CVNCF
180270,Affected,CVNCF
88885,Affected,CVNCF
-20584,Affected,CVNCF
41215,Affected,CVNCF
193105,Affected,CVNCF
3195,Affected,CVNCF
143826,Affected,CVNCF
-13575,Affected,CVNCF
-12618,Affected,CVNCF
113620,Affected,CVNCF
-19052,Affected,CVNCF
-25136,Affected,CVNCF
4972,Affected,CVNCF
-129847,Affected,CVNCF
-182995,Affected,CVNCF
209725,Affected,CVNCF
21604,Affected,CVNCF
38962,Affected,CVNCF
67705,Affected,CVNCF
24009,Affected,CVNCF
-95561,Affected,CVNCF
140245,Affected,CVNCF
70519,Affected,CVNCF
42800,Affected,CVNCF
-62912,Affected,CVNCF
56013,Affected,CVNCF
18012,Affected,CVNCF
-71429,Affected,CVNCF
3880,Affected,CVNCF
-5851,Affected,CVNCF
32179,Affected,CVNCF
77682,Affected,CVNCF
9346,Affected,CVNCF
891,Affected,CVNCF
53017,Affected,CVNCF
3464,Affected,CVNCF
65870,Affected,CVNCF
47595,Affected,CVNCF
86507,Affected,CVNCF
19290,Affected,CVNCF
50887,Affected,CVNCF
277703,Affected,CVNCF
-36897,Affected,CVNCF
-111104,Affected,CVNCF
79382,Affected,CVNCF
117083,Affected,CVNCF
63663,Affected,CVNCF
99685,Affected,CVNCF
124422,Affected,CVNCF
-78601,Affected,CVNCF
65384,Affected,CVNCF
32501,Affected,CVNCF
-17274,Affected,CVNCF
174894,Affected,CVNCF
-24220,Affected,CVNCF
78044,Affected,CVNCF
-25809,Affected,CVNCF
-54771,Affected,CVNCF
223043,Affected,CVNCF
28623,Affected,CVNCF
-110456,Affected,CVNCF
36693,Affected,CVNCF
8225,Affected,CVNCF
355054,Affected,CVNCF
-5603,Affected,CVNCF
108970,Affected,CVNCF
-14808,Affected,CVNCF
808,Affected,CVNCF
-2234,Affected,CVNCF
13141,Affected,CVNCF
106414,Affected,CVNCF
1363,Affected,CVNCF
-13953,Affected,CVNCF
4926,Affected,CVNCF
14831,Affected,CVNCF
18946,Affected,CVNCF
31745,Affected,CVNCF
33986,Affected,CVNCF
20230,Affected,CVNCF
-15398,Affected,CVNCF
36068,Affected,CVNCF
-5557,Affected,CVNCF
69509,Affected,CVNCF
35619,Affected,CVNCF
8537,Affected,CVNCF
-6283,Affected,CVNCF
109765,Affected,CVNCF
84246,Affected,CVNCF
16855,Affected,CVNCF
98374,Affected,CVNCF
-2030,Affected,CVNCF
5444,Affected,CVNCF
23217,Affected,CVNCF
14617,Affected,CVNCF
-57151,Affected,CVNCF
-41552,Affected,CVNCF
6556,Affected,CVNCF
20513,Affected,CVNCF
-3948,Affected,CVNCF
111551,Affected,CVNCF
60180,Affected,CVNCF
-31258,Affected,CVNCF
-18494,Affected,CVNCF
10236,Affected,CVNCF
-3369,Affected,CVNCF
-8268,Affected,CVNCF
3560,Affected,CVNCF
27355,Affected,CVNCF
24651,Affected,CVNCF
5388,Affected,CVNCF
66852,Affected,CVNCF
29271,Affected,CVNCF
-121888,Affected,CVNCF
62716,Affected,CVNCF
54017,Affected,CVNCF
-30383,Affected,CVNCF
16637,Affected,CVNCF
-65716,Affected,CVNCF
-37322,Affected,CVNCF
265535,Affected,CVNCF
3403,Affected,CVNCF
-38696,Affected,CVNCF
-18778,Affected,CVNCF
161217,Affected,CVNCF
-17227,Affected,CVNCF
72099,Affected,CVNCF
-428,Affected,CVNCF
-16032,Affected,CVNCF
-88251,Affected,CVNCF
141616,Affected,CVNCF
-11634,Affected,CVNCF
-36343,Affected,CVNCF
89007,Affected,CVNCF
-19258,Affected,CVNCF
103332,Affected,CVNCF
-49997,Affected,CVNCF
64058,Affected,CVNCF
-15503,Affected,CVNCF
36313,Affected,CVNCF
124953,Affected,CVNCF
-45695,Affected,CVNCF
70692,Affected,CVNCF
149372,Affected,CVNCF
1994,Affected,CVNCF
-1121,Affected,CVNCF
38067,Affected,CVNCF
135518,Affected,CVNCF
121282,Affected,CVNCF
134459,Affected,CVNCF
16724,Affected,CVNCF
96697,Affected,CVNCF
44,Affected,CVNCF
67446,Affected,CVNCF
29944,Affected,CVNCF
6940,Affected,CVNCF
10445,Affected,CVNCF
-59574,Affected,CVNCF
363192,Affected,CVNCF
-137224,Affected,CVNCF
47423,Affected,CVNCF
-33671,Affected,CVNCF
-33506,Affected,CVNCF
217451,Affected,CVNCF
103607,Affected,CVNCF
-71878,Affected,CVNCF
-67254,Affected,CVNCF
66696,Affected,CVNCF
113456,Affected,CVNCF
41208,Affected,CVNCF
169044,Affected,CVNCF
-44021,Affected,CVNCF
77762,Affected,CVNCF
17047,Affected,CVNCF
116804,Affected,CVNCF
-66109,Affected,CVNCF
5709,Affected,CVNCF
120236,Affected,CVNCF
64703,Affected,CVNCF
23402,Affected,CVNCF
-33794,Affected,CVNCF
9256,Affected,CVNCF
45431,Affected,CVNCF
-9006,Affected,CVNCF
18319,Affected,CVNCF
132194,Affected,CVNCF
71397,Affected,CVNCF
17639,Affected,CVNCF
-25558,Affected,CVNCF
-77009,Affected,CVNCF
51687,Affected,CVNCF
-23992,Affected,CVNCF
204441,Affected,CVNCF
99478,Affected,CVNCF
-121585,Affected,CVNCF
-2904,Affected,CVNCF
60578,Affected,CVNCF
204441,Affected,CVNCF
37985,Affected,CVNCF
272791,Affected,CVNCF
30222,Affected,CVNCF
-36901,Affected,CVNCF
191232,Affected,CVNCF
12813,Affected,CVNCF
66573,Affected,CVNCF
8903,Unaffected,CNCF
23182,Unaffected,CNCF
-186829,Unaffected,CNCF
83793,Unaffected,CNCF
-28039,Unaffected,CNCF
20539,Unaffected,CNCF
-76973,Unaffected,CNCF
-64328,Unaffected,CNCF
190716,Unaffected,CNCF
6442,Unaffected,CNCF
-33690,Unaffected,CNCF
42434,Unaffected,CNCF
-67588,Unaffected,CNCF
2392,Unaffected,CNCF
-5229,Unaffected,CNCF
48835,Unaffected,CNCF
-94481,Unaffected,CNCF
8247,Unaffected,CNCF
19893,Unaffected,CNCF
46588,Unaffected,CNCF
46500,Unaffected,CNCF
-190071,Unaffected,CNCF
-621,Unaffected,CNCF
8011,Unaffected,CNCF
40564,Unaffected,CNCF
-144034,Unaffected,CNCF
-71600,Unaffected,CNCF
-90677,Unaffected,CNCF
-234242,Unaffected,CNCF
-336005,Unaffected,CNCF
10817,Unaffected,CNCF
-57232,Unaffected,CNCF
-9641,Unaffected,CNCF
-135428,Unaffected,CNCF
-337154,Unaffected,CNCF
42264,Unaffected,CNCF
-141262,Unaffected,CNCF
10956,Unaffected,CNCF
-83596,Unaffected,CNCF
-14440,Unaffected,CNCF
-32928,Unaffected,CNCF
-168,Unaffected,CNCF
-69930,Unaffected,CNCF
-16915,Unaffected,CNCF
-125496,Unaffected,CNCF
10312,Unaffected,CNCF
-52160,Unaffected,CNCF
-47984,Unaffected,CNCF
-9985,Unaffected,CNCF
59151,Unaffected,CNCF
59877,Unaffected,CNCF
-159110,Unaffected,CNCF
-82495,Unaffected,CNCF
-79487,Unaffected,CNCF
-30015,Unaffected,CNCF
-107778,Unaffected,CNCF
60853,Unaffected,CNCF
141403,Unaffected,CNCF
-339231,Unaffected,CNCF
29891,Unaffected,CNCF
-67341,Unaffected,CNCF
68317,Unaffected,CNCF
-119511,Unaffected,CNCF
613,Unaffected,CNCF
80478,Unaffected,CNCF
-120141,Unaffected,CNCF
-288598,Unaffected,CNCF
-161725,Unaffected,CNCF
-118086,Unaffected,CNCF
-290338,Unaffected,CNCF
-374548,Unaffected,CNCF
-124930,Unaffected,CNCF
56932,Unaffected,CNCF
-179760,Unaffected,CNCF
-26019,Unaffected,CNCF
4921,Unaffected,CNCF
-52001,Unaffected,CNCF
-91693,Unaffected,CNCF
4161,Unaffected,CNCF
-445702,Unaffected,CNCF
14211,Unaffected,CNCF
76939,Unaffected,CNCF
-206030,Unaffected,CNCF
-22167,Unaffected,CNCF
106328,Unaffected,CNCF
62693,Unaffected,CNCF
-206946,Unaffected,CNCF
18814,Unaffected,CNCF
-111358,Unaffected,CNCF
-73975,Unaffected,CNCF
-143389,Unaffected,CNCF
-162626,Unaffected,CNCF
-25687,Unaffected,CNCF
40207,Unaffected,CNCF
-16221,Unaffected,CNCF
-107682,Unaffected,CNCF
758,Unaffected,CNCF
-13324,Unaffected,CNCF
-14204,Unaffected,CNCF
-60283,Unaffected,CNCF
-11154,Unaffected,CNCF
-53659,Unaffected,CNCF
-6073,Unaffected,CNCF
-15756,Unaffected,CNCF
37025,Unaffected,CNCF
44934,Unaffected,CNCF
2132,Unaffected,CNCF
-6587,Unaffected,CNCF
-80355,Unaffected,CNCF
73,Unaffected,CNCF
-27181,Unaffected,CNCF
-25030,Unaffected,CNCF
-125622,Unaffected,CNCF
57835,Unaffected,CNCF
-62171,Unaffected,CNCF
10,Unaffected,CNCF
-121865,Unaffected,CNCF
-48245,Unaffected,CNCF
-35130,Unaffected,CNCF
-31016,Unaffected,CNCF
3184,Unaffected,CNCF
-20011,Unaffected,CNCF
-79889,Unaffected,CNCF
282,Unaffected,CNCF
-28780,Unaffected,CNCF
-197626,Unaffected,CNCF
-266276,Unaffected,CNCF
189876,Unaffected,CNCF
15956,Unaffected,CNCF
1990,Unaffected,CNCF
36681,Unaffected,CNCF
-199894,Unaffected,CNCF
20190,Unaffected,CNCF
14406,Unaffected,CNCF
-120581,Unaffected,CNCF
-53026,Unaffected,CNCF
11134,Unaffected,CNCF
-33594,Unaffected,CNCF
-42812,Unaffected,CNCF
12298,Unaffected,CNCF
-8056,Unaffected,CNCF
-70055,Unaffected,CNCF
5,Unaffected,CNCF
-80844,Unaffected,CNCF
-39174,Unaffected,CNCF
-661,Unaffected,CNCF
-106671,Unaffected,CNCF
81380,Unaffected,CNCF
-46061,Unaffected,CNCF
-63244,Unaffected,CNCF
-41479,Unaffected,CNCF
-224826,Unaffected,CNCF
-157188,Unaffected,CNCF
3573,Unaffected,CNCF
-44637,Unaffected,CNCF
32720,Unaffected,CNCF
94924,Unaffected,CNCF
3137,Unaffected,CNCF
46997,Unaffected,CNCF
-128292,Unaffected,CNCF
8143,Unaffected,CNCF
8050,Unaffected,CNCF
-58830,Unaffected,CNCF
-83628,Unaffected,CNCF
-109294,Unaffected,CNCF
-38813,Unaffected,CNCF
-28678,Unaffected,CNCF
-83189,Unaffected,CNCF
-100180,Unaffected,CNCF
-200564,Unaffected,CNCF
-48007,Unaffected,CNCF
-11852,Unaffected,CNCF
-34520,Unaffected,CNCF
-178717,Unaffected,CNCF
-84253,Unaffected,CNCF
-114437,Unaffected,CNCF
-174157,Unaffected,CNCF
-14520,Unaffected,CNCF
-25930,Unaffected,CNCF
-60640,Unaffected,CNCF
7519,Unaffected,CNCF
165465,Unaffected,CNCF
13780,Unaffected,CNCF
-10247,Unaffected,CNCF
-7632,Unaffected,CNCF
-30789,Unaffected,CNCF
31845,Unaffected,CNCF
-43662,Unaffected,CNCF
-431900,Unaffected,CNCF
47952,Unaffected,CNCF
-42509,Unaffected,CNCF
49248,Unaffected,CNCF
-74260,Unaffected,CNCF
7318,Unaffected,CNCF
52444,Unaffected,CNCF
67685,Unaffected,CNCF
8517,Unaffected,CNCF
9661,Unaffected,CNCF
-6860,Unaffected,CNCF
2008,Unaffected,CNCF
5276,Unaffected,CNCF
-33013,Unaffected,CNCF
-110496,Unaffected,CNCF
63589,Unaffected,CNCF
-55901,Unaffected,CNCF
-2599,Unaffected,CNCF
-59889,Unaffected,CNCF
-93029,Unaffected,CNCF
-25485,Unaffected,CNCF
-106640,Unaffected,CNCF
29853,Unaffected,CNCF
-151538,Unaffected,CNCF
-2685,Unaffected,CNCF
-7574,Unaffected,CNCF
80152,Unaffected,CNCF
-51518,Unaffected,CNCF
6338,Unaffected,CNCF
-248447,Unaffected,CNCF
-27069,Unaffected,CNCF
-65427,Unaffected,CNCF
-103527,Unaffected,CNCF
-75960,Unaffected,CNCF
-24809,Unaffected,CNCF
46312,Unaffected,CNCF
-309708,Unaffected,CNCF
-276798,Unaffected,CNCF
-9787,Unaffected,CNCF
-89444,Unaffected,CNCF
8297,Unaffected,CNCF
69544,Unaffected,CNCF
-84245,Unaffected,CNCF
-116327,Unaffected,CNCF
52322,Unaffected,CNCF
-167734,Unaffected,CNCF
26803,Unaffected,CNCF
46620,Unaffected,CNCF
35149,Unaffected,CNCF
-86879,Unaffected,CNCF
-18510,Unaffected,CNCF
-199700,Unaffected,CNCF
-323,Unaffected,CNCF
-51807,Unaffected,CNCF
-54525,Unaffected,CNCF
-94112,Unaffected,CNCF
-15897,Unaffected,CNCF
7216,Unaffected,CNCF
-117306,Unaffected,CNCF
-5763,Unaffected,CNCF
-29228,Unaffected,CNCF
-143255,Unaffected,CNCF
62836,Unaffected,CNCF
-54568,Unaffected,CNCF
-9587,Unaffected,CNCF
79499,Unaffected,CNCF
-33991,Unaffected,CNCF
-116899,Unaffected,CNCF
-139492,Unaffected,CNCF
-62567,Unaffected,CNCF
-62563,Unaffected,CNCF
-98866,Unaffected,CNCF
-88165,Unaffected,CNCF
-17385,Unaffected,CNCF
75288,Unaffected,CNCF
-160606,Unaffected,CNCF
-123498,Unaffected,CNCF
13152,Unaffected,CNCF
6368,Unaffected,CNCF
-66013,Unaffected,CNCF
7393,Unaffected,CNCF
-118164,Unaffected,CNCF
-312001,Unaffected,CNCF
-329182,Unaffected,CNCF
143464,Unaffected,CNCF
-5368,Unaffected,CNCF
-47605,Unaffected,CNCF
-62863,Unaffected,CNCF
-8879,Unaffected,CNCF
-166057,Unaffected,CNCF
31786,Unaffected,CNCF
-186799,Unaffected,CNCF
-235347,Unaffected,CNCF
-11173,Unaffected,CNCF
-111173,Unaffected,CNCF
23537,Unaffected,CNCF
-165329,Unaffected,CNCF
-78897,Unaffected,CNCF
-141752,Unaffected,CNCF
-179087,Unaffected,CNCF
-15615,Unaffected,CNCF
7801,Unaffected,CNCF
-19448,Unaffected,CNCF
10318,Unaffected,CNCF
-226205,Unaffected,CNCF
-16253,Unaffected,CNCF
-38159,Unaffected,CNCF
-54890,Unaffected,CNCF
-488407,Unaffected,CNCF
-77787,Unaffected,CNCF
-21279,Unaffected,CNCF
-137416,Unaffected,CNCF
53163,Unaffected,CNCF
-25883,Unaffected,CNCF
-31591,Unaffected,CNCF
-205082,Unaffected,CNCF
-57923,Unaffected,CNCF
-66928,Unaffected,CNCF
-60100,Unaffected,CNCF
-60019,Unaffected,CNCF
-17848,Unaffected,CNCF
-162438,Unaffected,CNCF
49850,Unaffected,CNCF
84266,Unaffected,CNCF
-42858,Unaffected,CNCF
-47617,Unaffected,CNCF
19011,Unaffected,CNCF
-18399,Unaffected,CNCF
7084,Unaffected,CNCF
-160473,Unaffected,CNCF
200,Unaffected,CNCF
-55823,Unaffected,CNCF
-81796,Unaffected,CNCF
-192723,Unaffected,CNCF
36169,Unaffected,CNCF
-164193,Unaffected,CNCF
10190,Unaffected,CNCF
-16678,Unaffected,CNCF
-44751,Unaffected,CNCF
4176,Unaffected,CNCF
-29199,Unaffected,CNCF
-83075,Unaffected,CNCF
5960,Unaffected,CNCF
-177144,Unaffected,CNCF
-27311,Unaffected,CNCF
4571,Unaffected,CNCF
-30612,Unaffected,CNCF
-22703,Unaffected,CNCF
-64987,Unaffected,CNCF
-9663,Unaffected,CNCF
-89876,Unaffected,CNCF
-2956,Unaffected,CNCF
32456,Unaffected,CNCF
76901,Unaffected,CNCF
-8612,Unaffected,CNCF
-167577,Unaffected,CNCF
-69259,Unaffected,CNCF
17324,Unaffected,CNCF
1341,Unaffected,CNCF
1912,Unaffected,CNCF
4109,Unaffected,CNCF
27679,Unaffected,CNCF
22216,Unaffected,CNCF
-65253,Unaffected,CNCF
-325897,Unaffected,CNCF
-158843,Unaffected,CNCF
-75868,Unaffected,CNCF
-4716,Unaffected,CNCF
-103643,Unaffected,CNCF
-26396,Unaffected,CNCF
-15879,Unaffected,CNCF
-141806,Unaffected,CNCF
-187744,Unaffected,CNCF
-74603,Unaffected,CNCF
34179,Unaffected,CNCF
15176,Unaffected,CNCF
27974,Unaffected,CNCF
19520,Unaffected,CNCF
10091,Unaffected,CNCF
65619,Unaffected,CNCF
-89212,Unaffected,CNCF
110,Unaffected,CNCF
28038,Unaffected,CNCF
-64979,Unaffected,CNCF
106787,Unaffected,CNCF
-39908,Unaffected,CNCF
-67761,Unaffected,CNCF
18572,Unaffected,CNCF
-25488,Unaffected,CNCF
-134711,Unaffected,CNCF
-193214,Unaffected,CNCF
-56690,Unaffected,CNCF
109990,Unaffected,CNCF
-5648,Unaffected,CNCF
-133486,Unaffected,CNCF
-107703,Unaffected,CNCF
-139534,Unaffected,CNCF
42410,Unaffected,CNCF
-37854,Unaffected,CNCF
-118329,Unaffected,CNCF
17114,Unaffected,CNCF
-87263,Unaffected,CNCF
-20512,Unaffected,CNCF
-38175,Unaffected,CNCF
-154303,Unaffected,CNCF
-9487,Unaffected,CNCF
-25875,Unaffected,CNCF
-52323,Unaffected,CNCF
-19326,Unaffected,CNCF
-17957,Unaffected,CNCF
-16951,Unaffected,CNCF
-48847,Unaffected,CNCF
-153051,Unaffected,CNCF
-33027,Unaffected,CNCF
35242,Unaffected,CNCF
-52955,Unaffected,CNCF
-1042,Unaffected,CNCF
17485,Unaffected,CNCF
103537,Unaffected,CNCF
10429,Unaffected,CNCF
40141,Unaffected,CNCF
-70856,Unaffected,CNCF
-107569,Unaffected,CNCF
-142839,Unaffected,CNCF
2762,Unaffected,CNCF
-96670,Unaffected,CNCF
-16927,Unaffected,CNCF
-157565,Unaffected,CNCF
-82617,Unaffected,CNCF
-3470,Unaffected,CNCF
-86277,Unaffected,CNCF
-69013,Unaffected,CNCF
19146,Unaffected,CNCF
-131872,Unaffected,CNCF
-21583,Unaffected,CNCF
1716,Unaffected,CNCF
27083,Unaffected,CNCF
-54838,Unaffected,CNCF
-191216,Unaffected,CNCF
-74856,Unaffected,CNCF
-26830,Unaffected,CNCF
14995,Unaffected,CNCF
112450,Unaffected,CNCF
-166254,Unaffected,CNCF
3285,Unaffected,CNCF
-104226,Unaffected,CNCF
59479,Unaffected,CNCF
1056,Unaffected,CNCF
-181320,Unaffected,CNCF
-18569,Unaffected,CNCF
51557,Unaffected,CNCF
156010,Unaffected,CNCF
-78664,Unaffected,CNCF
-21436,Unaffected,CNCF
-222115,Unaffected,CNCF
3771,Unaffected,CNCF
14598,Unaffected,CNCF
21072,Unaffected,CNCF
-53432,Unaffected,CNCF
-210407,Unaffected,CNCF
173204,Unaffected,CNCF
62101,Unaffected,CNCF
-51629,Unaffected,CNCF
-9719,Unaffected,CNCF
191678,Unaffected,CNCF
-6933,Unaffected,CNCF
-178389,Unaffected,CNCF
-20221,Unaffected,CNCF
74402,Unaffected,CNCF
-9831,Unaffected,CNCF
102008,Unaffected,CNCF
-427280,Unaffected,CNCF
-4692,Unaffected,CNCF
-19725,Unaffected,CNCF
-72043,Unaffected,CNCF
16032,Unaffected,CNCF
-81456,Unaffected,CNCF
-66293,Unaffected,CNCF
-17884,Unaffected,CNCF
-126010,Unaffected,CNCF
-199440,Unaffected,CNCF
-323420,Unaffected,CNCF
-20722,Unaffected,CNCF
-173047,Unaffected,CNCF
-225514,Unaffected,CNCF
24531,Unaffected,CNCF
-141130,Unaffected,CNCF
-137740,Unaffected,CNCF
24530,Unaffected,CNCF
-163709,Unaffected,CNCF
1446,Unaffected,CNCF
-34335,Unaffected,CNCF
-58901,Unaffected,CNCF
11285,Unaffected,CNCF
-72498,Unaffected,CNCF
-10508,Unaffected,CNCF
14585,Unaffected,CNCF
-60573,Unaffected,CNCF
-40532,Unaffected,CNCF
-49797,Unaffected,CNCF
61727,Unaffected,CNCF
-35474,Unaffected,CNCF
34191,Unaffected,CNCF
-177630,Unaffected,CNCF
-10540,Unaffected,CNCF
-101067,Unaffected,CNCF
2379,Unaffected,CNCF
8865,Unaffected,CNCF
-73127,Unaffected,CNCF
7119,Unaffected,CNCF
-50672,Unaffected,CNCF
-88339,Unaffected,CNCF
-108306,Unaffected,CNCF
-56397,Unaffected,CNCF
-254168,Unaffected,CNCF
136280,Unaffected,CNCF
-172998,Unaffected,CNCF
-26048,Unaffected,CNCF
-1188,Unaffected,CNCF
-137704,Unaffected,CNCF
-68653,Unaffected,CNCF
61227,Unaffected,CNCF
-88061,Unaffected,CNCF
21942,Unaffected,CNCF
-61863,Unaffected,CNCF
-191738,Unaffected,CNCF
13936,Unaffected,CNCF
-8904,Unaffected,CNCF
-87625,Unaffected,CNCF
-120997,Unaffected,CNCF
-91407,Unaffected,CNCF
-59136,Unaffected,CNCF
-48280,Unaffected,CNCF
-77234,Unaffected,CNCF
-3709,Unaffected,CNCF
-311321,Unaffected,CNCF
-132261,Unaffected,CNCF
-56745,Unaffected,CNCF
-40926,Unaffected,CNCF
4360,Unaffected,CNCF
-88720,Unaffected,CNCF
82878,Unaffected,CNCF
-44826,Unaffected,CNCF
-94352,Unaffected,CNCF
7666,Unaffected,CNCF
-117328,Unaffected,CNCF
-74616,Unaffected,CNCF
-46499,Unaffected,CNCF
-238367,Unaffected,CNCF
35277,Unaffected,CNCF
91294,Unaffected,CNCF
159077,Unaffected,CNCF
3502,Unaffected,CNCF
-43580,Unaffected,CNCF
