Falling Rank,type,model
-101576,Unaffected,CVNCF
-58526,Unaffected,CVNCF
-56500,Unaffected,CVNCF
30017,Affected,CVNCF
49953,Affected,CVNCF
107567,Affected,CVNCF
-17999,Affected,CVNCF
-68802,Affected,CVNCF
7941,Affected,CVNCF
231142,Affected,CVNCF
34550,Affected,CVNCF
118403,Affected,CVNCF
159290,Affected,CVNCF
1957,Affected,CVNCF
197955,Affected,CVNCF
148639,Affected,CVNCF
-29405,Affected,CVNCF
-17670,Affected,CVNCF
133915,Affected,CVNCF
64736,Affected,CVNCF
49435,Affected,CVNCF
86168,Affected,CVNCF
-6876,Affected,CVNCF
-17130,Affected,CVNCF
-25109,Affected,CVNCF
-22819,Affected,CVNCF
152982,Affected,CVNCF
66943,Affected,CVNCF
10338,Affected,CVNCF
6019,Affected,CVNCF
36432,Affected,CVNCF
60844,Affected,CVNCF
-58894,Affected,CVNCF
-2038,Affected,CVNCF
-130898,Affected,CVNCF
60653,Affected,CVNCF
113191,Affected,CVNCF
-81951,Affected,CVNCF
158514,Affected,CVNCF
72290,Affected,CVNCF
153555,Affected,CVNCF
-53756,Affected,CVNCF
22509,Affected,CVNCF
-19055,Affected,CVNCF
-44240,Affected,CVNCF
3423,Affected,CVNCF
-442,Affected,CVNCF
-9229,Affected,CVNCF
-53092,Affected,CVNCF
59577,Affected,CVNCF
43720,Affected,CVNCF
166279,Affected,CVNCF
-125210,Affected,CVNCF
-10304,Affected,CVNCF
112888,Affected,CVNCF
-12490,Affected,CVNCF
57895,Affected,CVNCF
20015,Affected,CVNCF
2820,Affected,CVNCF
231458,Affected,CVNCF
68319,Affected,CVNCF
132326,Affected,CVNCF
270448,Affected,CVNCF
3632,Affected,CVNCF
-107443,Affected,CVNCF
87881,Affected,CVNCF
86965,Affected,CVNCF
-5429,Affected,CVNCF
90324,Affected,CVNCF
35543,Affected,CVNCF
-11629,Affected,CVNCF
-54798,Affected,CVNCF
100111,Affected,CVNCF
-49960,Affected,CVNCF
-92694,Affected,CVNCF
-31130,Affected,CVNCF
180016,Affected,CVNCF
-1980,Affected,CVNCF
23144,Affected,CVNCF
-88734,Affected,CVNCF
-38212,Affected,CVNCF
54901,Affected,CVNCF
-17430,Affected,CVNCF
88566,Affected,CVNCF
-150595,Affected,CVNCF
209169,Affected,CVNCF
70563,Affected,CVNCF
48879,Affected,CVNCF
-38827,Affected,CVNCF
79450,Affected,CVNCF
-27748,Affected,CVNCF
110167,Affected,CVNCF
-34758,Affected,CVNCF
29019,Affected,CVNCF
19289,Affected,CVNCF
75986,Affected,CVNCF
21921,Affected,CVNCF
42039,Affected,CVNCF
-6926,Affected,CVNCF
-12274,Affected,CVNCF
7275,Affected,CVNCF
50116,Affected,CVNCF
21344,Affected,CVNCF
-29368,Affected,CVNCF
54885,Affected,CVNCF
-86556,Affected,CVNCF
51707,Affected,CVNCF
258269,Affected,CVNCF
154336,Affected,CVNCF
41582,Affected,CVNCF
-4378,Affected,CVNCF
98998,Affected,CVNCF
-54935,Affected,CVNCF
112372,Affected,CVNCF
58109,Affected,CVNCF
-22183,Affected,CVNCF
145270,Affected,CVNCF
10998,Affected,CVNCF
-20645,Affected,CVNCF
-49799,Affected,CVNCF
-69522,Affected,CVNCF
-10280,Affected,CVNCF
199439,Affected,CVNCF
80951,Affected,CVNCF
97780,Affected,CVNCF
135799,Affected,CVNCF
-5314,Affected,CVNCF
63880,Affected,CVNCF
175329,Affected,CVNCF
175467,Affected,CVNCF
-90362,Affected,CVNCF
4394,Affected,CVNCF
-105179,Affected,CVNCF
254067,Affected,CVNCF
-23870,Affected,CVNCF
34839,Affected,CVNCF
23001,Affected,CVNCF
-7623,Affected,CVNCF
-90200,Affected,CVNCF
-83385,Affected,CVNCF
-4774,Affected,CVNCF
-14344,Affected,CVNCF
-58686,Affected,CVNCF
-18399,Affected,CVNCF
320614,Affected,CVNCF
68844,Affected,CVNCF
84690,Affected,CVNCF
-51014,Affected,CVNCF
17170,Affected,CVNCF
56138,Affected,CVNCF
93952,Affected,CVNCF
-27759,Affected,CVNCF
-5749,Affected,CVNCF
-11212,Affected,CVNCF
-25946,Affected,CVNCF
-12348,Affected,CVNCF
-74367,Affected,CVNCF
66065,Affected,CVNCF
173297,Affected,CVNCF
-22579,Affected,CVNCF
103198,Affected,CVNCF
39017,Affected,CVNCF
69162,Affected,CVNCF
-39846,Affected,CVNCF
84436,Affected,CVNCF
124578,Affected,CVNCF
-6001,Affected,CVNCF
110344,Affected,CVNCF
-17068,Affected,CVNCF
126105,Affected,CVNCF
-491,Affected,CVNCF
-41965,Affected,CVNCF
96093,Affected,CVNCF
28254,Affected,CVNCF
19936,Affected,CVNCF
20979,Affected,CVNCF
82049,Affected,CVNCF
-72648,Affected,CVNCF
-28088,Affected,CVNCF
-160308,Affected,CVNCF
-74541,Affected,CVNCF
-48005,Affected,CVNCF
12846,Affected,CVNCF
45851,Affected,CVNCF
754,Affected,CVNCF
107741,Affected,CVNCF
-58583,Affected,CVNCF
291156,Affected,CVNCF
272897,Affected,CVNCF
42845,Affected,CVNCF
4036,Affected,CVNCF
222467,Affected,CVNCF
-1692,Affected,CVNCF
22802,Affected,CVNCF
-80103,Affected,CVNCF
-82737,Affected,CVNCF
-33254,Affected,CVNCF
-50169,Affected,CVNCF
-21229,Affected,CVNCF
91224,Affected,CVNCF
42625,Affected,CVNCF
-76351,Affected,CVNCF
-2279,Affected,CVNCF
-12634,Affected,CVNCF
-100025,Affected,CVNCF
-18074,Affected,CVNCF
19607,Affected,CVNCF
44301,Affected,CVNCF
-62435,Affected,CVNCF
4281,Affected,CVNCF
104485,Affected,CVNCF
65271,Affected,CVNCF
213330,Affected,CVNCF
2430,Affected,CVNCF
73252,Affected,CVNCF
-115177,Affected,CVNCF
65346,Affected,CVNCF
79825,Affected,CVNCF
77258,Affected,CVNCF
-449,Affected,CVNCF
-22165,Affected,CVNCF
-34037,Affected,CVNCF
4972,Affected,CVNCF
-51354,Affected,CVNCF
104612,Affected,CVNCF
12283,Affected,CVNCF
17217,Affected,CVNCF
54667,Affected,CVNCF
-52617,Affected,CVNCF
-57907,Affected,CVNCF
121425,Affected,CVNCF
-45268,Affected,CVNCF
21003,Affected,CVNCF
129597,Affected,CVNCF
-52420,Affected,CVNCF
137201,Affected,CVNCF
39502,Affected,CVNCF
60490,Affected,CVNCF
192504,Affected,CVNCF
-17847,Affected,CVNCF
8479,Affected,CVNCF
-3315,Affected,CVNCF
-64799,Affected,CVNCF
120226,Affected,CVNCF
60482,Affected,CVNCF
-1679,Affected,CVNCF
5126,Affected,CVNCF
34840,Affected,CVNCF
145146,Affected,CVNCF
-135788,Affected,CVNCF
-25057,Affected,CVNCF
127244,Affected,CVNCF
-76751,Affected,CVNCF
104968,Affected,CVNCF
-31821,Affected,CVNCF
49062,Affected,CVNCF
24439,Affected,CVNCF
-32745,Affected,CVNCF
5385,Affected,CVNCF
-8306,Affected,CVNCF
-24173,Affected,CVNCF
212722,Affected,CVNCF
-34730,Affected,CVNCF
125449,Affected,CVNCF
48562,Affected,CVNCF
63335,Affected,CVNCF
-25538,Affected,CVNCF
145647,Affected,CVNCF
92035,Affected,CVNCF
-23544,Affected,CVNCF
-7669,Affected,CVNCF
-33318,Affected,CVNCF
424597,Affected,CVNCF
-12368,Affected,CVNCF
87624,Affected,CVNCF
180337,Affected,CVNCF
-2179,Affected,CVNCF
15386,Affected,CVNCF
34315,Affected,CVNCF
-14924,Affected,CVNCF
-11947,Affected,CVNCF
36234,Affected,CVNCF
36365,Affected,CVNCF
71956,Affected,CVNCF
26722,Affected,CVNCF
36816,Affected,CVNCF
32637,Affected,CVNCF
165804,Affected,CVNCF
89546,Affected,CVNCF
169112,Affected,CVNCF
127942,Affected,CVNCF
94234,Affected,CVNCF
-115422,Affected,CVNCF
118667,Affected,CVNCF
42256,Affected,CVNCF
-25800,Affected,CVNCF
52915,Affected,CVNCF
-832,Affected,CVNCF
40701,Affected,CVNCF
-72207,Affected,CVNCF
28880,Affected,CVNCF
69479,Affected,CVNCF
-11595,Affected,CVNCF
140428,Affected,CVNCF
-59953,Affected,CVNCF
83856,Affected,CVNCF
62237,Affected,CVNCF
77476,Affected,CVNCF
-47496,Affected,CVNCF
-18733,Affected,CVNCF
-7591,Affected,CVNCF
170875,Affected,CVNCF
-74144,Affected,CVNCF
103108,Affected,CVNCF
13358,Affected,CVNCF
146590,Affected,CVNCF
35654,Affected,CVNCF
319203,Affected,CVNCF
-14047,Affected,CVNCF
33081,Affected,CVNCF
152090,Affected,CVNCF
110887,Affected,CVNCF
-31842,Affected,CVNCF
56831,Affected,CVNCF
74659,Affected,CVNCF
205908,Affected,CVNCF
-113114,Affected,CVNCF
75098,Affected,CVNCF
168543,Affected,CVNCF
17939,Affected,CVNCF
85232,Affected,CVNCF
105941,Affected,CVNCF
75815,Affected,CVNCF
-41883,Affected,CVNCF
27131,Affected,CVNCF
40117,Affected,CVNCF
-77715,Affected,CVNCF
116277,Affected,CVNCF
30781,Affected,CVNCF
-210,Affected,CVNCF
26609,Affected,CVNCF
-3623,Affected,CVNCF
67044,Affected,CVNCF
-51727,Affected,CVNCF
-2846,Affected,CVNCF
-694,Affected,CVNCF
74371,Affected,CVNCF
-56163,Affected,CVNCF
6318,Affected,CVNCF
-13802,Affected,CVNCF
-91836,Affected,CVNCF
108710,Affected,CVNCF
-112247,Affected,CVNCF
-7879,Affected,CVNCF
33130,Affected,CVNCF
29371,Affected,CVNCF
25997,Affected,CVNCF
30392,Affected,CVNCF
164385,Affected,CVNCF
7442,Affected,CVNCF
-27746,Affected,CVNCF
-34241,Affected,CVNCF
28301,Affected,CVNCF
79510,Affected,CVNCF
47532,Affected,CVNCF
134673,Affected,CVNCF
210986,Affected,CVNCF
3532,Affected,CVNCF
82539,Affected,CVNCF
139089,Affected,CVNCF
13926,Affected,CVNCF
-440,Affected,CVNCF
-82241,Affected,CVNCF
-8015,Affected,CVNCF
55943,Affected,CVNCF
-4021,Affected,CVNCF
-14678,Affected,CVNCF
67336,Affected,CVNCF
36395,Affected,CVNCF
-11334,Affected,CVNCF
131023,Affected,CVNCF
-4032,Affected,CVNCF
113126,Affected,CVNCF
34603,Affected,CVNCF
31737,Affected,CVNCF
-22361,Affected,CVNCF
-38438,Affected,CVNCF
124519,Affected,CVNCF
-39506,Affected,CVNCF
32699,Affected,CVNCF
3359,Affected,CVNCF
54032,Affected,CVNCF
-33640,Affected,CVNCF
5079,Affected,CVNCF
213968,Affected,CVNCF
223469,Affected,CVNCF
4158,Affected,CVNCF
-23595,Affected,CVNCF
-17040,Affected,CVNCF
-56677,Affected,CVNCF
34268,Affected,CVNCF
-86048,Affected,CVNCF
-17294,Affected,CVNCF
-3637,Affected,CVNCF
-13927,Affected,CVNCF
64102,Affected,CVNCF
7175,Affected,CVNCF
-157591,Affected,CVNCF
-109390,Affected,CVNCF
18163,Affected,CVNCF
-14637,Affected,CVNCF
13274,Affected,CVNCF
-14402,Affected,CVNCF
3960,Affected,CVNCF
62203,Affected,CVNCF
-9087,Affected,CVNCF
80308,Affected,CVNCF
-684,Affected,CVNCF
-148901,Affected,CVNCF
53103,Affected,CVNCF
-78323,Affected,CVNCF
76152,Affected,CVNCF
20572,Affected,CVNCF
49311,Affected,CVNCF
-56,Affected,CVNCF
-8157,Affected,CVNCF
161809,Affected,CVNCF
3869,Affected,CVNCF
-108803,Affected,CVNCF
14691,Affected,CVNCF
226641,Affected,CVNCF
195999,Affected,CVNCF
-25232,Affected,CVNCF
12537,Affected,CVNCF
16613,Affected,CVNCF
122709,Affected,CVNCF
66781,Affected,CVNCF
63179,Affected,CVNCF
12382,Affected,CVNCF
143558,Affected,CVNCF
62823,Affected,CVNCF
160681,Affected,CVNCF
147454,Affected,CVNCF
90555,Affected,CVNCF
687,Affected,CVNCF
73953,Affected,CVNCF
2615,Affected,CVNCF
68229,Affected,CVNCF
106910,Affected,CVNCF
161616,Affected,CVNCF
-6005,Affected,CVNCF
8282,Affected,CVNCF
-3374,Affected,CVNCF
36118,Affected,CVNCF
-57510,Affected,CVNCF
-9625,Affected,CVNCF
-1187,Affected,CVNCF
-64986,Affected,CVNCF
150700,Affected,CVNCF
46392,Affected,CVNCF
131628,Affected,CVNCF
34473,Affected,CVNCF
-31041,Affected,CVNCF
27913,Affected,CVNCF
-88883,Affected,CVNCF
12846,Affected,CVNCF
162083,Affected,CVNCF
73352,Affected,CVNCF
148295,Affected,CVNCF
103850,Affected,CVNCF
62222,Affected,CVNCF
-27654,Affected,CVNCF
8381,Affected,CVNCF
-56222,Affected,CVNCF
-63628,Affected,CVNCF
-61805,Affected,CVNCF
-30320,Affected,CVNCF
44710,Affected,CVNCF
-14383,Affected,CVNCF
-21117,Affected,CVNCF
-34150,Affected,CVNCF
-9989,Affected,CVNCF
34545,Affected,CVNCF
69475,Affected,CVNCF
-634,Affected,CVNCF
-125396,Affected,CVNCF
-85932,Affected,CVNCF
7162,Affected,CVNCF
-1468,Affected,CVNCF
-20011,Affected,CVNCF
80233,Affected,CVNCF
-101291,Affected,CVNCF
156577,Affected,CVNCF
50726,Affected,CVNCF
-3501,Affected,CVNCF
23793,Affected,CVNCF
33536,Affected,CVNCF
-158566,Affected,CVNCF
-559,Affected,CVNCF
280459,Affected,CVNCF
141022,Affected,CVNCF
-7477,Affected,CVNCF
110726,Affected,CVNCF
127105,Affected,CVNCF
-36070,Affected,CVNCF
-106279,Affected,CVNCF
-5233,Affected,CVNCF
32164,Affected,CVNCF
-76392,Affected,CVNCF
24788,Affected,CVNCF
-27009,Affected,CVNCF
-62961,Affected,CVNCF
-160033,Affected,CVNCF
30377,Affected,CVNCF
4048,Affected,CVNCF
-4480,Affected,CVNCF
-15711,Affected,CVNCF
126090,Affected,CVNCF
-118507,Affected,CVNCF
-27958,Affected,CVNCF
-19941,Affected,CVNCF
39964,Affected,CVNCF
44068,Affected,CVNCF
182967,Affected,CVNCF
-36079,Affected,CVNCF
5277,Affected,CVNCF
11726,Affected,CVNCF
4418,Affected,CVNCF
2454,Affected,CVNCF
86742,Affected,CVNCF
-4858,Affected,CVNCF
99228,Affected,CVNCF
38067,Affected,CVNCF
111183,Affected,CVNCF
48746,Affected,CVNCF
-29312,Affected,CVNCF
-7212,Affected,CVNCF
-32954,Affected,CVNCF
5507,Affected,CVNCF
4491,Affected,CVNCF
-3081,Affected,CVNCF
32411,Affected,CVNCF
-38545,Affected,CVNCF
34833,Affected,CVNCF
5719,Affected,CVNCF
80964,Affected,CVNCF
15559,Affected,CVNCF
58140,Affected,CVNCF
-52065,Affected,CVNCF
-45767,Affected,CVNCF
165419,Affected,CVNCF
38127,Affected,CVNCF
23199,Affected,CVNCF
-12303,Affected,CVNCF
73885,Affected,CVNCF
-24009,Affected,CVNCF
-23790,Affected,CVNCF
-26808,Affected,CVNCF
33565,Affected,CVNCF
83992,Affected,CVNCF
121293,Affected,CVNCF
15665,Affected,CVNCF
112845,Affected,CVNCF
-22429,Affected,CVNCF
-66109,Affected,CVNCF
-200,Affected,CVNCF
-19348,Affected,CVNCF
-43903,Affected,CVNCF
-2157,Affected,CVNCF
-9583,Affected,CVNCF
8230,Affected,CVNCF
313152,Affected,CVNCF
1075,Affected,CVNCF
-66534,Affected,CVNCF
77132,Affected,CVNCF
-27566,Affected,CVNCF
-12911,Affected,CVNCF
61941,Affected,CVNCF
-2010,Affected,CVNCF
-18398,Affected,CVNCF
-35595,Affected,CVNCF
-14860,Affected,CVNCF
-12847,Affected,CVNCF
199472,Affected,CVNCF
114632,Affected,CVNCF
175367,Affected,CVNCF
133624,Affected,CVNCF
68661,Affected,CVNCF
72471,Affected,CVNCF
-4716,Affected,CVNCF
208498,Affected,CVNCF
33068,Affected,CVNCF
105304,Affected,CVNCF
103608,Affected,CVNCF
-120756,Affected,CVNCF
-54373,Affected,CVNCF
153814,Affected,CVNCF
-6742,Affected,CVNCF
68212,Affected,CVNCF
57878,Affected,CVNCF
-7361,Affected,CVNCF
214978,Affected,CVNCF
51945,Affected,CVNCF
-10394,Affected,CVNCF
60539,Affected,CVNCF
-30165,Affected,CVNCF
-14399,Affected,CVNCF
-15788,Affected,CVNCF
9040,Affected,CVNCF
-58450,Affected,CVNCF
-3885,Affected,CVNCF
-4954,Affected,CVNCF
38365,Affected,CVNCF
-13079,Affected,CVNCF
6013,Affected,CVNCF
-32643,Affected,CVNCF
-62966,Affected,CVNCF
-33103,Affected,CVNCF
-15888,Affected,CVNCF
-8212,Affected,CVNCF
81905,Affected,CVNCF
7854,Affected,CVNCF
21243,Affected,CVNCF
194320,Affected,CVNCF
158350,Affected,CVNCF
82154,Affected,CVNCF
-34355,Affected,CVNCF
-111104,Affected,CVNCF
3111,Affected,CVNCF
3431,Affected,CVNCF
100388,Affected,CVNCF
53247,Affected,CVNCF
31650,Affected,CVNCF
44556,Affected,CVNCF
80759,Affected,CVNCF
-52451,Affected,CVNCF
-9281,Affected,CVNCF
-629,Affected,CVNCF
-50799,Affected,CVNCF
20632,Affected,CVNCF
20543,Affected,CVNCF
50455,Affected,CVNCF
255622,Affected,CVNCF
14490,Affected,CVNCF
113313,Affected,CVNCF
48867,Affected,CVNCF
-3583,Affected,CVNCF
-14420,Affected,CVNCF
-102887,Affected,CVNCF
7907,Affected,CVNCF
51160,Affected,CVNCF
-36728,Affected,CVNCF
27047,Affected,CVNCF
910,Affected,CVNCF
65598,Affected,CVNCF
-25649,Affected,CVNCF
99008,Affected,CVNCF
85180,Affected,CVNCF
16679,Affected,CVNCF
50247,Affected,CVNCF
46771,Affected,CVNCF
15460,Affected,CVNCF
-34574,Affected,CVNCF
25769,Affected,CVNCF
-29027,Affected,CVNCF
10452,Affected,CVNCF
137668,Affected,CVNCF
-12381,Affected,CVNCF
44229,Affected,CVNCF
-57397,Affected,CVNCF
187978,Affected,CVNCF
2944,Affected,CVNCF
-84018,Affected,CVNCF
4976,Affected,CVNCF
-1531,Affected,CVNCF
-56482,Affected,CVNCF
8137,Affected,CVNCF
-76596,Affected,CVNCF
-38812,Affected,CVNCF
67914,Affected,CVNCF
237107,Affected,CVNCF
-16922,Affected,CVNCF
47441,Affected,CVNCF
-1398,Affected,CVNCF
-5553,Affected,CVNCF
133580,Affected,CVNCF
59167,Affected,CVNCF
88269,Affected,CVNCF
-16614,Affected,CVNCF
167246,Affected,CVNCF
54684,Affected,CVNCF
-121023,Affected,CVNCF
149710,Affected,CVNCF
19902,Affected,CVNCF
-103822,Affected,CVNCF
-254238,Affected,CVNCF
-16390,Affected,CVNCF
275410,Affected,CVNCF
-34099,Affected,CVNCF
-41338,Affected,CVNCF
-13567,Affected,CVNCF
15782,Affected,CVNCF
147641,Affected,CVNCF
64928,Affected,CVNCF
-64808,Affected,CVNCF
190688,Affected,CVNCF
75058,Affected,CVNCF
139636,Affected,CVNCF
-40887,Affected,CVNCF
1544,Affected,CVNCF
61754,Affected,CVNCF
21783,Affected,CVNCF
94760,Affected,CVNCF
-19992,Affected,CVNCF
-19509,Affected,CVNCF
6178,Affected,CVNCF
45621,Affected,CVNCF
236395,Affected,CVNCF
-25525,Affected,CVNCF
-134475,Affected,CVNCF
14282,Affected,CVNCF
-6405,Affected,CVNCF
-29456,Affected,CVNCF
169392,Affected,CVNCF
69779,Affected,CVNCF
-78296,Affected,CVNCF
99956,Affected,CVNCF
58728,Affected,CVNCF
-17297,Affected,CVNCF
557,Affected,CVNCF
-45145,Affected,CVNCF
167066,Affected,CVNCF
9399,Affected,CVNCF
101923,Affected,CVNCF
165889,Affected,CVNCF
-36305,Affected,CVNCF
-6944,Affected,CVNCF
-46403,Affected,CVNCF
-8366,Affected,CVNCF
11277,Affected,CVNCF
162707,Affected,CVNCF
-15086,Affected,CVNCF
-29564,Affected,CVNCF
21132,Affected,CVNCF
121853,Affected,CVNCF
119727,Affected,CVNCF
56616,Affected,CVNCF
53063,Affected,CVNCF
94481,Affected,CVNCF
143244,Affected,CVNCF
16941,Affected,CVNCF
88506,Affected,CVNCF
-32784,Affected,CVNCF
97532,Affected,CVNCF
82471,Affected,CVNCF
-78577,Affected,CVNCF
97397,Affected,CVNCF
59123,Affected,CVNCF
-64270,Affected,CVNCF
223201,Affected,CVNCF
19293,Affected,CVNCF
-21540,Affected,CVNCF
-364,Affected,CVNCF
22416,Affected,CVNCF
45960,Affected,CVNCF
-31806,Affected,CVNCF
16664,Affected,CVNCF
-60544,Affected,CVNCF
-21422,Affected,CVNCF
59617,Affected,CVNCF
-25688,Affected,CVNCF
101114,Affected,CVNCF
41660,Affected,CVNCF
-3380,Affected,CVNCF
117032,Affected,CVNCF
-78,Affected,CVNCF
-31261,Affected,CVNCF
212329,Affected,CVNCF
127588,Affected,CVNCF
-106686,Affected,CVNCF
13009,Affected,CVNCF
-79310,Affected,CVNCF
-73690,Affected,CVNCF
162903,Affected,CVNCF
-37733,Affected,CVNCF
207325,Affected,CVNCF
11401,Affected,CVNCF
-1313,Affected,CVNCF
45206,Affected,CVNCF
215780,Affected,CVNCF
76453,Affected,CVNCF
-31382,Affected,CVNCF
-146271,Affected,CVNCF
-35684,Affected,CVNCF
-51577,Affected,CVNCF
26481,Affected,CVNCF
29785,Affected,CVNCF
268484,Affected,CVNCF
-128986,Affected,CVNCF
-67416,Affected,CVNCF
-6786,Affected,CVNCF
-5096,Affected,CVNCF
-8874,Affected,CVNCF
-7029,Affected,CVNCF
-125165,Affected,CVNCF
212514,Affected,CVNCF
34002,Affected,CVNCF
57790,Affected,CVNCF
57431,Affected,CVNCF
10640,Affected,CVNCF
-207887,Affected,CVNCF
-134047,Affected,CVNCF
76509,Affected,CVNCF
293283,Affected,CVNCF
3056,Affected,CVNCF
55926,Affected,CVNCF
156100,Affected,CVNCF
16487,Affected,CVNCF
161073,Affected,CVNCF
-36594,Affected,CVNCF
-44542,Affected,CVNCF
-39008,Affected,CVNCF
1142,Affected,CVNCF
14655,Affected,CVNCF
-22315,Affected,CVNCF
141632,Affected,CVNCF
102557,Affected,CVNCF
101868,Affected,CVNCF
96142,Affected,CVNCF
198624,Affected,CVNCF
106646,Affected,CVNCF
-66334,Affected,CVNCF
25361,Affected,CVNCF
-3711,Affected,CVNCF
-104467,Affected,CVNCF
69624,Affected,CVNCF
23563,Affected,CVNCF
55843,Affected,CVNCF
-104532,Affected,CVNCF
19073,Affected,CVNCF
47361,Affected,CVNCF
-58009,Affected,CVNCF
-88632,Affected,CVNCF
-4253,Affected,CVNCF
-68812,Affected,CVNCF
107319,Affected,CVNCF
-32968,Affected,CVNCF
-68304,Affected,CVNCF
-11090,Affected,CVNCF
-41735,Affected,CVNCF
125481,Affected,CVNCF
119469,Affected,CVNCF
-24650,Affected,CVNCF
73901,Affected,CVNCF
29276,Affected,CVNCF
73215,Affected,CVNCF
13111,Affected,CVNCF
-54840,Affected,CVNCF
9584,Affected,CVNCF
58743,Affected,CVNCF
-99844,Affected,CVNCF
40236,Affected,CVNCF
14846,Affected,CVNCF
-31469,Affected,CVNCF
3359,Affected,CVNCF
-99555,Affected,CVNCF
52503,Affected,CVNCF
63808,Affected,CVNCF
59530,Affected,CVNCF
19150,Affected,CVNCF
49478,Affected,CVNCF
-93067,Affected,CVNCF
48105,Affected,CVNCF
-3770,Affected,CVNCF
228203,Affected,CVNCF
39556,Affected,CVNCF
-21023,Affected,CVNCF
-10880,Affected,CVNCF
161342,Affected,CVNCF
17793,Affected,CVNCF
-3118,Affected,CVNCF
89843,Affected,CVNCF
40388,Affected,CVNCF
28930,Affected,CVNCF
-26443,Affected,CVNCF
49907,Affected,CVNCF
83584,Affected,CVNCF
55947,Affected,CVNCF
14595,Affected,CVNCF
-12086,Affected,CVNCF
-10296,Affected,CVNCF
-15986,Affected,CVNCF
147718,Affected,CVNCF
230429,Affected,CVNCF
25738,Affected,CVNCF
-7277,Affected,CVNCF
-24324,Affected,CVNCF
82224,Affected,CVNCF
150640,Affected,CVNCF
18402,Affected,CVNCF
101576,Affected,CVNCF
58526,Affected,CVNCF
56500,Affected,CVNCF
-42369,Unaffected,CNCF
-15651,Unaffected,CNCF
20080,Unaffected,CNCF
-81406,Unaffected,CNCF
-39481,Unaffected,CNCF
61631,Unaffected,CNCF
-62184,Unaffected,CNCF
-128767,Unaffected,CNCF
-281995,Unaffected,CNCF
31554,Unaffected,CNCF
-196456,Unaffected,CNCF
41912,Unaffected,CNCF
-55763,Unaffected,CNCF
13930,Unaffected,CNCF
-321002,Unaffected,CNCF
12035,Unaffected,CNCF
68704,Unaffected,CNCF
-47670,Unaffected,CNCF
-75363,Unaffected,CNCF
42376,Unaffected,CNCF
-90198,Unaffected,CNCF
-36213,Unaffected,CNCF
-59528,Unaffected,CNCF
46346,Unaffected,CNCF
-89218,Unaffected,CNCF
-251052,Unaffected,CNCF
12710,Unaffected,CNCF
187685,Unaffected,CNCF
14907,Unaffected,CNCF
-26492,Unaffected,CNCF
-254290,Unaffected,CNCF
-31947,Unaffected,CNCF
-26888,Unaffected,CNCF
-45882,Unaffected,CNCF
-10227,Unaffected,CNCF
-94547,Unaffected,CNCF
-67118,Unaffected,CNCF
-51853,Unaffected,CNCF
-27239,Unaffected,CNCF
-12015,Unaffected,CNCF
-216779,Unaffected,CNCF
-300,Unaffected,CNCF
14737,Unaffected,CNCF
-133064,Unaffected,CNCF
39522,Unaffected,CNCF
66447,Unaffected,CNCF
-92116,Unaffected,CNCF
-56942,Unaffected,CNCF
434,Unaffected,CNCF
65754,Unaffected,CNCF
118163,Unaffected,CNCF
79057,Unaffected,CNCF
-360053,Unaffected,CNCF
-30852,Unaffected,CNCF
7195,Unaffected,CNCF
5854,Unaffected,CNCF
38528,Unaffected,CNCF
4478,Unaffected,CNCF
-149876,Unaffected,CNCF
-85607,Unaffected,CNCF
-70621,Unaffected,CNCF
-207739,Unaffected,CNCF
-63271,Unaffected,CNCF
-34602,Unaffected,CNCF
112273,Unaffected,CNCF
-20181,Unaffected,CNCF
2724,Unaffected,CNCF
-94035,Unaffected,CNCF
-56891,Unaffected,CNCF
-37541,Unaffected,CNCF
-16423,Unaffected,CNCF
-296383,Unaffected,CNCF
91572,Unaffected,CNCF
-22511,Unaffected,CNCF
-4391,Unaffected,CNCF
-19030,Unaffected,CNCF
-92249,Unaffected,CNCF
-154663,Unaffected,CNCF
-28447,Unaffected,CNCF
71423,Unaffected,CNCF
-45392,Unaffected,CNCF
498,Unaffected,CNCF
23879,Unaffected,CNCF
-111264,Unaffected,CNCF
-25864,Unaffected,CNCF
-65275,Unaffected,CNCF
75646,Unaffected,CNCF
-117253,Unaffected,CNCF
-16214,Unaffected,CNCF
-30877,Unaffected,CNCF
-31113,Unaffected,CNCF
-53054,Unaffected,CNCF
51699,Unaffected,CNCF
-37175,Unaffected,CNCF
-62758,Unaffected,CNCF
-23041,Unaffected,CNCF
30934,Unaffected,CNCF
-50722,Unaffected,CNCF
-63787,Unaffected,CNCF
-91949,Unaffected,CNCF
6025,Unaffected,CNCF
13173,Unaffected,CNCF
-248732,Unaffected,CNCF
-169567,Unaffected,CNCF
37080,Unaffected,CNCF
-22676,Unaffected,CNCF
-118275,Unaffected,CNCF
-484243,Unaffected,CNCF
38900,Unaffected,CNCF
-142024,Unaffected,CNCF
-36886,Unaffected,CNCF
39859,Unaffected,CNCF
30478,Unaffected,CNCF
-106689,Unaffected,CNCF
-111870,Unaffected,CNCF
-49990,Unaffected,CNCF
-12451,Unaffected,CNCF
12300,Unaffected,CNCF
-48457,Unaffected,CNCF
-65018,Unaffected,CNCF
81426,Unaffected,CNCF
-93927,Unaffected,CNCF
-263449,Unaffected,CNCF
-35658,Unaffected,CNCF
11487,Unaffected,CNCF
-98194,Unaffected,CNCF
-7705,Unaffected,CNCF
29745,Unaffected,CNCF
-32690,Unaffected,CNCF
